,abw,afg,ago,aia,alb,and,ant,are,arg,arm,asm,ata,atf,atg,aus,aut,aze,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,bih,blr,blz,bmu,bol,bra,brb,brn,btn,bvt,bwa,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,cok,col,com,cpv,cri,cub,cxr,cym,cyp,cze,deu,dji,dma,dnk,dom,dza,ecu,egy,eri,esh,esp,est,eth,fin,fji,flk,fra,fro,fsm,gab,gbr,geo,gha,gib,gin,gmb,gnb,gnq,grc,grd,grl,gtm,gum,guy,hkg,hmd,hnd,hrv,hti,hun,idn,ind,iot,irl,irn,irq,isl,isr,ita,jam,jor,jpn,kaz,ken,kgz,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lka,lso,ltu,lux,lva,mac,mar,mda,mdg,mdv,mex,mhl,mkd,mli,mlt,mmr,mne,mng,mnp,moz,mrt,msr,mus,mwi,mys,myt,nam,ncl,ner,nfk,nga,nic,niu,nld,nor,npl,nru,nzl,omn,pak,pan,pcn,per,phl,plw,png,pol,prk,prt,pry,pse,pyf,qat,rou,rus,rwa,sau,sdn,sen,sgp,sgs,shn,slb,sle,slv,smr,som,spm,srb,stp,sur,svk,svn,swe,swz,syc,syr,tca,tcd,tgo,tha,tjk,tkl,tkm,tls,ton,tto,tun,tur,tuv,tza,uga,ukr,umi,ury,usa,uzb,vat,vct,ven,vgb,vnm,vut,wlf,wsm,yem,zaf,zmb,zwe
lby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602377859.0,137293297.0,0.0,0.0,0.0,0.0,0.0,26073191.0,159659635.0,0.0,0.0,297603172.0,0.0,0.0,0.0,41130837.0,0.0,0.0,24813265.0,0.0,0.0,0.0,0.0,456101391.0,0.0,0.0,0.0,0.0,0.0,0.0,236724334.0,0.0,105137436.0,4005609.0,2014694042.0,0.0,0.0,0.0,0.0,0.0,542977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43918587.0,1315594407.0,0.0,0.0,37992557.0,0.0,0.0,0.0,1219249878.0,0.0,0.0,340125635.0,482417.0,0.0,14816578.0,0.0,0.0,1279803703.0,0.0,0.0,0.0,575355707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214150116.0,0.0,0.0,0.0,0.0,0.0,7192261.0,0.0,0.0,47514263.0,0.0,14903000.0,45043858.0,162305304.0,0.0,51145226.0,0.0,0.0,0.0,10000.0,3560203827.0,0.0,0.0,348341484.0,0.0,0.0,0.0,0.0,0.0,0.0,1409428141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10620480.0,2050601.0,2614607.0,0.0,0.0,0.0,0.0,0.0,8810497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67092245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342841575.0,6026975.0,0.0,0.0,36471353.0,0.0,7999571.0,0.0,0.0,1364545.0,533308.0,0.0,0.0,36507647.0,0.0,56763300.0,0.0,0.0,0.0,0.0,59126549.0,169500389.0,0.0,0.0,0.0,0.0,65121077.0,0.0,0.0,0.0,0.0,1875192.0,0.0,0.0,0.0,6751453.0,0.0,0.0,5514414.0,44337432.0,179003040.0,0.0,0.0,0.0,0.0,0.0,0.0,244162061.0,0.0,0.0,0.0,0.0,0.0,0.0,730060237.0,1929442366.0,0.0,0.0,0.0,201456603.0,0.0,0.0,662547331.0,0.0,0.0,0.0,0.0,0.0,8071391.0,0.0,0.0,0.0,0.0,29478418.0,0.0,0.0
lca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180392.0,1178850.0,0.0,0.0,0.0,0.0,0.0,710548.0,170634.0,0.0,0.0,1386763.0,0.0,0.0,0.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743799010.0,0.0,0.0,0.0,0.0,0.0,0.0,35358318.0,0.0,2567622.0,0.0,8112871.0,0.0,0.0,0.0,0.0,0.0,4195982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,3511290.0,0.0,0.0,542146.0,0.0,0.0,0.0,0.0,0.0,0.0,662663.0,0.0,0.0,787025.0,0.0,0.0,8066043.0,0.0,0.0,0.0,23392282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,806423.0,2447843.0,0.0,307720.0,0.0,0.0,0.0,126000.0,4050473.0,0.0,0.0,10010383.0,0.0,0.0,0.0,0.0,0.0,0.0,1890367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703029.0,56089.0,0.0,0.0,3847601.0,0.0,282207.0,0.0,0.0,1707804.0,0.0,0.0,0.0,32865.0,0.0,94369.0,0.0,0.0,0.0,0.0,400.0,38188865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11232.0,0.0,0.0,0.0,0.0,0.0,0.0,398910.0,0.0,459590.0,0.0,0.0,0.0,0.0,0.0,0.0,4798480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241382.0,0.0,0.0,0.0,0.0,0.0,0.0,400031675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272714.0,0.0,0.0
lka,13204.0,1009451.0,0.0,0.0,1065.0,129848.0,0.0,303031689.0,1804454.0,17724.0,0.0,0.0,0.0,40318.0,167543881.0,22272703.0,6144.0,0.0,245480173.0,0.0,0.0,11388724.0,4092905.0,471384.0,1462135.0,79276.0,1054041.0,40935.0,2231.0,0.0,52492604.0,0.0,21877.0,0.0,0.0,129.0,0.0,241009538.0,478.0,140217105.0,14353973.0,1102460610.0,129124.0,0.0,0.0,0.0,48056.0,14969553.0,10509.0,20217.0,4538.0,0.0,0.0,505214.0,2257156.0,7071596.0,227099852.0,4417.0,0.0,25180820.0,346353.0,0.0,3060588.0,17361744.0,0.0,0.0,22095302.0,4779844.0,183170.0,17881181.0,1222035.0,0.0,131969755.0,0.0,0.0,5583.0,264906480.0,383649.0,3904020.0,88676.0,0.0,610788.0,0.0,0.0,1258528.0,0.0,0.0,13771813.0,0.0,0.0,521347208.0,0.0,0.0,983158.0,0.0,10016584.0,195178779.0,2344129950.0,0.0,11930750.0,594380413.0,20358.0,796312.0,47679361.0,184032103.0,21304.0,880268.0,529963612.0,16.0,9368366.0,0.0,457647.0,465793.0,0.0,184172847.0,9745415.0,39.0,183673.0,0.0,2196.0,0.0,0.0,868.0,1500727.0,18557257.0,366515.0,2493528.0,935981.0,76.0,235205.0,11070325.0,2450619.0,0.0,0.0,45533.0,429594.0,6002693.0,0.0,83181.0,0.0,295248.0,0.0,0.0,5006257.0,296025.0,353564667.0,0.0,57371.0,0.0,52070.0,0.0,4964.0,29207.0,0.0,110962899.0,7474773.0,125726.0,5791.0,67863302.0,81245664.0,256257197.0,106034.0,0.0,482537.0,14337291.0,0.0,323964.0,10578102.0,32384677.0,58346499.0,0.0,0.0,0.0,35970520.0,4812330.0,101614075.0,7144.0,183196479.0,31749.0,13233.0,1424092677.0,0.0,61.0,0.0,22880.0,284417.0,0.0,0.0,0.0,5603.0,0.0,0.0,3657788.0,2815937.0,41453815.0,1917194.0,1013904.0,36684.0,0.0,0.0,135.0,286290590.0,0.0,3546.0,0.0,0.0,0.0,0.0,60339.0,33244898.0,0.0,1368934.0,706.0,9355787.0,362.0,201600.0,161067733.0,157796.0,54626.0,0.0,4559.0,41958.0,41775831.0,0.0,0.0,29494.0,3888329.0,31874088.0,0.0,0.0
lso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239488.0,4228.0,0.0,0.0,0.0,0.0,0.0,277248.0,76572.0,0.0,0.0,1423558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82612.0,0.0,168031.0,0.0,56978211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69762.0,1550265.0,0.0,0.0,24111.0,0.0,0.0,0.0,0.0,0.0,0.0,220892.0,0.0,0.0,0.0,0.0,0.0,690618.0,0.0,0.0,0.0,2061267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21427043.0,0.0,0.0,0.0,0.0,7000.0,1032030.0,18123913.0,0.0,279200.0,0.0,0.0,0.0,301000.0,44579.0,0.0,0.0,796252.0,0.0,0.0,0.0,0.0,0.0,0.0,96746772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716207.0,3418.0,0.0,0.0,6706.0,0.0,5749900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12954.0,44630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165.0,1288.0,4166788.0,0.0,0.0,0.0,0.0,0.0,0.0,130897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551306.0,0.0,0.0,0.0,0.0,0.0,0.0,11295016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ltu,0.0,248826.0,0.0,0.0,106353.0,0.0,87.0,4642144.0,24681004.0,176367.0,0.0,0.0,0.0,0.0,2169008.0,151951044.0,1967158.0,0.0,695197679.0,0.0,0.0,113284.0,46624749.0,100562.0,0.0,1856253.0,364216159.0,0.0,0.0,87279.0,60234190.0,0.0,0.0,157.0,0.0,0.0,96.0,27354289.0,0.0,59999674.0,7400323.0,513874829.0,162067.0,91231.0,1868.0,105.0,0.0,407837.0,0.0,0.0,44752.0,1030.0,0.0,0.0,3688751.0,300913545.0,2294761938.0,0.0,8.0,364548910.0,20085.0,0.0,1776998.0,4264718.0,0.0,0.0,257519122.0,605382753.0,174425.0,356138966.0,0.0,38687.0,596280351.0,1874114.0,0.0,1153.0,334144035.0,8116812.0,2230226.0,56.0,15446.0,26386.0,0.0,0.0,16961809.0,0.0,0.0,11425.0,0.0,0.0,14174207.0,0.0,1944.0,7137787.0,91.0,171569811.0,30048417.0,43761287.0,0.0,55923307.0,3966015.0,47889720.0,11509764.0,12454490.0,711613982.0,0.0,41038.0,31357801.0,61705231.0,8445.0,1211657.0,1404603.0,0.0,0.0,68553176.0,0.0,0.0,162923.0,0.0,48.0,0.0,3346523.0,0.0,0.0,12548700.0,1322172783.0,103954.0,90509318.0,8928724.0,4313.0,0.0,35829146.0,0.0,2165719.0,0.0,1142414.0,31357.0,1045.0,1430.0,0.0,3378419.0,302856.0,0.0,5685.0,5710422.0,14667878.0,0.0,46326.0,0.0,870.0,0.0,52356.0,4159.0,0.0,929524758.0,77791107.0,24805.0,0.0,5222447.0,0.0,16634681.0,426220.0,0.0,1297900.0,3259883.0,0.0,0.0,1888040171.0,281.0,24822878.0,306.0,0.0,6275.0,474493.0,39970600.0,7023961097.0,0.0,8382973.0,0.0,290.0,12509947.0,0.0,0.0,0.0,0.0,854.0,60993.0,0.0,0.0,17529669.0,0.0,0.0,133045309.0,70338748.0,683101146.0,10130.0,2127.0,831866.0,0.0,0.0,0.0,54851561.0,285745.0,0.0,2839511.0,0.0,0.0,0.0,212772.0,114754914.0,0.0,2672945.0,381.0,212450130.0,0.0,915472.0,315392087.0,7320558.0,0.0,0.0,1921683.0,0.0,15749293.0,0.0,0.0,0.0,0.0,5401681.0,0.0,31365.0
lux,106.0,6155.0,0.0,22033.0,6924790.0,25432.0,15742.0,6956564.0,3851835.0,1699.0,85228.0,1833.0,104.0,0.0,2893080.0,118556320.0,4770.0,8837.0,4648473573.0,3316.0,56712.0,14021407.0,28447654.0,724.0,9461.0,1517903.0,3002797.0,20140.0,208385.0,300922.0,114036353.0,57959.0,40651.0,7.0,4956.0,26667.0,1805.0,37528470.0,0.0,176456171.0,5456121.0,310383224.0,949870.0,470110.0,11463.0,18460.0,5116.0,985134.0,0.0,541936.0,3793739.0,3883006.0,0.0,0.0,4198009.0,148645877.0,5131091471.0,0.0,44.0,51591627.0,643636.0,113806.0,2076196.0,1241119.0,9755.0,0.0,221781783.0,2001571.0,8273.0,21472710.0,4605.0,17.0,2708948762.0,28063.0,291.0,3135.0,375904310.0,13427.0,1508384.0,1111950.0,9401.0,2711.0,0.0,68.0,13810638.0,0.0,218853.0,69968.0,0.0,0.0,62470113.0,0.0,137239.0,314529195.0,0.0,111561576.0,20605989.0,50694818.0,34680.0,75577312.0,1334815.0,0.0,1853581.0,7234475.0,514355392.0,45768.0,75989.0,295902381.0,320850.0,343222.0,1525615.0,13482823.0,0.0,11316.0,41745602.0,52635.0,114514.0,24314.0,0.0,29792.0,0.0,1603536.0,1101.0,12207852.0,0.0,2594117.0,99322.0,4158790.0,198138.0,924638.0,131291.0,16589249.0,0.0,687596.0,16534.0,1578565.0,125394.0,78353.0,44679.0,0.0,49395264.0,32321.0,464.0,384861.0,58472.0,29778673.0,0.0,102904.0,415.0,5553.0,596.0,4190.0,13650.0,0.0,769779670.0,41297236.0,131812.0,4276.0,2840497.0,0.0,20632678.0,11772.0,261.0,777641.0,4720612.0,0.0,201.0,178479209.0,1057482.0,74929958.0,176515.0,0.0,6790.0,752.0,18571022.0,21579941.0,573.0,41176105.0,146.0,466844.0,37532257.0,33.0,1456.0,0.0,49099.0,1664.0,27025.0,149.0,10102.0,779342.0,3639.0,3615.0,81579270.0,41331295.0,99761891.0,19567.0,39387.0,96462.0,26160.0,7107.0,0.0,33306448.0,117101.0,314096.0,499.0,40.0,0.0,525.0,6600823.0,39030825.0,266305.0,81776.0,188809.0,25236169.0,98966.0,324571.0,456223182.0,6572.0,856.0,875.0,355819.0,35098.0,12152102.0,0.0,2387.0,426.0,0.0,26432467.0,63524.0,29777262.0
lva,0.0,27223.0,0.0,0.0,17075.0,101828.0,2511.0,2904278.0,16640093.0,1106943.0,169.0,0.0,0.0,0.0,1927406.0,114805781.0,2880942.0,353.0,175989082.0,8298.0,0.0,270422.0,18921596.0,81897.0,121191.0,114950.0,347928073.0,596.0,0.0,124500.0,10002493.0,0.0,1049.0,0.0,0.0,2099.0,0.0,71566128.0,0.0,149031999.0,3291804.0,265046136.0,185771.0,629.0,0.0,15422.0,0.0,830167.0,0.0,0.0,17138.0,0.0,0.0,0.0,19314182.0,187071956.0,1150928629.0,0.0,0.0,232787897.0,15994.0,0.0,246169.0,5731940.0,0.0,0.0,120774086.0,729668544.0,0.0,480319859.0,9226.0,4507.0,242842619.0,52443.0,0.0,7022.0,154821709.0,4186331.0,3522268.0,20593.0,0.0,0.0,0.0,0.0,10177533.0,0.0,0.0,291.0,0.0,0.0,19057056.0,0.0,2202.0,8138002.0,1375.0,137936936.0,6988546.0,38523442.0,0.0,47635292.0,1104570.0,0.0,3556143.0,17700692.0,337763782.0,0.0,34054.0,22019805.0,48719460.0,998.0,48578.0,324477.0,0.0,0.0,35960703.0,0.0,3907.0,18448.0,2353.0,6427.0,0.0,4526035.0,0.0,1734281891.0,15250202.0,0.0,27546.0,6425866.0,3005807.0,80.0,0.0,3363712.0,582.0,1735271.0,0.0,622687.0,0.0,0.0,1515.0,0.0,0.0,253486.0,0.0,2313.0,5.0,19250015.0,0.0,0.0,0.0,0.0,0.0,69913.0,10414.0,0.0,387999924.0,114039580.0,24059.0,0.0,1633689.0,0.0,4976622.0,464657.0,0.0,107204.0,1773015.0,0.0,0.0,796260480.0,5178.0,11713937.0,918.0,0.0,0.0,0.0,16887792.0,1031845482.0,0.0,13917.0,3731.0,0.0,2747923.0,0.0,0.0,0.0,0.0,26576.0,15385.0,3675.0,0.0,3899233.0,0.0,0.0,97924740.0,32598140.0,350512197.0,0.0,185343.0,6499.0,0.0,0.0,0.0,17468298.0,8778.0,0.0,102061.0,0.0,0.0,0.0,118624.0,55044885.0,0.0,43833.0,0.0,117553560.0,0.0,312939.0,116850528.0,8045096.0,0.0,735.0,588.0,28400.0,7194415.0,0.0,0.0,0.0,0.0,2855143.0,0.0,0.0
mac,0.0,0.0,1179.0,0.0,22928.0,0.0,0.0,3391858.0,4055645.0,715.0,0.0,0.0,0.0,0.0,52031800.0,5396855.0,0.0,0.0,11851574.0,0.0,0.0,377136.0,1298236.0,0.0,31821.0,113099.0,0.0,0.0,0.0,6404.0,20410772.0,0.0,4001.0,0.0,0.0,0.0,0.0,10809201.0,0.0,361720540.0,3937616.0,1575407924.0,0.0,0.0,0.0,0.0,0.0,384618.0,0.0,0.0,25341.0,14965207.0,0.0,0.0,110129.0,769655.0,147583717.0,0.0,37498.0,7637554.0,2905237.0,0.0,92182.0,159190.0,0.0,0.0,23126525.0,6104.0,101863.0,69798320.0,288895.0,0.0,454513982.0,0.0,0.0,0.0,105394385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553923.0,0.0,0.0,11584.0,0.0,0.0,827532312.0,0.0,59924.0,217831.0,7683.0,1874843.0,38921597.0,5873153.0,0.0,23234460.0,213.0,0.0,0.0,1266599.0,223073223.0,28041.0,827.0,450658565.0,0.0,85074.0,0.0,93384.0,0.0,0.0,73429578.0,0.0,189635.0,25796.0,0.0,0.0,0.0,1239934.0,0.0,29766.0,79231.0,9305.0,23027904.0,341159.0,137629.0,28382.0,0.0,2190056.0,0.0,0.0,0.0,3631.0,1691787.0,0.0,0.0,0.0,221392.0,0.0,0.0,130513.0,0.0,73987091.0,0.0,3111.0,0.0,0.0,0.0,0.0,135328.0,0.0,24184439.0,2404432.0,17671.0,0.0,13113388.0,0.0,438776.0,10064.0,0.0,575880.0,9992125.0,0.0,1528.0,1452812.0,2604.0,16636896.0,1809.0,0.0,0.0,0.0,3186638.0,2164797.0,0.0,25542913.0,0.0,20604.0,172112523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106289.0,0.0,0.0,3405406.0,677832.0,15045733.0,0.0,1243.0,0.0,0.0,0.0,0.0,74750359.0,0.0,0.0,0.0,100229.0,0.0,2028.0,1371633.0,5894938.0,0.0,24418.0,56635.0,154849.0,0.0,432047.0,331921053.0,0.0,0.0,0.0,9566.0,0.0,13004733.0,0.0,0.0,0.0,0.0,24347429.0,0.0,661.0
mar,0.0,1979.0,0.0,0.0,153089.0,2395.0,0.0,195061310.0,320077261.0,501.0,0.0,0.0,0.0,0.0,46627872.0,139446575.0,0.0,617361.0,468996307.0,2835136.0,2711016.0,9489830.0,22519750.0,32421172.0,107588.0,48868869.0,46846836.0,569925.0,0.0,78113.0,725662017.0,14701.0,20442.0,0.0,0.0,2929.0,10592957.0,203247607.0,0.0,225088932.0,10380123.0,2681842069.0,13631972.0,9197189.0,10033097.0,1012944.0,0.0,37988743.0,749.0,288.0,4469324.0,21802320.0,0.0,0.0,1133774.0,93791040.0,1489351554.0,0.0,6975.0,75355034.0,402327.0,766769477.0,5850496.0,403667101.0,0.0,0.0,3410844849.0,42275528.0,882366.0,119505495.0,0.0,0.0,4979574529.0,0.0,0.0,22768495.0,684882617.0,2308554.0,5109269.0,26151211.0,8217753.0,9014.0,0.0,92118228.0,202459945.0,0.0,0.0,1191687.0,0.0,0.0,24357547.0,0.0,958009.0,7898022.0,0.0,83000058.0,65243847.0,520991893.0,0.0,146218372.0,143787670.0,641011003.0,6068480.0,13322000.0,1950349423.0,0.0,12163933.0,406420340.0,2829192.0,2335295.0,0.0,876579.0,0.0,0.0,448414409.0,49897592.0,861.0,29312214.0,0.0,39719494.0,0.0,3642825.0,0.0,34138176.0,12440390.0,50242989.0,40628.0,0.0,13737.0,4959994.0,771.0,28592028.0,0.0,761112.0,3733014.0,34330804.0,43327.0,489.0,3342.0,0.0,0.0,1154608.0,0.0,421178.0,768434.0,102982264.0,0.0,3016.0,29126.0,524.0,0.0,154229538.0,473717.0,0.0,578808132.0,82884608.0,9482.0,0.0,48326205.0,10471470.0,18411721.0,198953.0,0.0,39100856.0,7733326.0,0.0,0.0,138720982.0,0.0,532979746.0,28623094.0,49733.0,0.0,50014948.0,228453858.0,1212971331.0,216894.0,1903308355.0,4013.0,5555102.0,188305876.0,0.0,274.0,0.0,327266.0,474321.0,3659.0,56804.0,0.0,441517.0,0.0,0.0,58091790.0,7146536.0,411781630.0,118161.0,4021.0,58933783.0,0.0,2937.0,5229627.0,195894243.0,417.0,0.0,17392732.0,0.0,0.0,19476884.0,232178255.0,697578738.0,0.0,1929667.0,2428727.0,176740291.0,0.0,16178873.0,2246229519.0,1463256.0,0.0,0.0,152947680.0,0.0,37113992.0,0.0,0.0,0.0,44167.0,120332139.0,826226.0,0.0
mda,0.0,0.0,0.0,0.0,39062.0,252544.0,0.0,1780981.0,5471187.0,863446.0,43.0,0.0,24.0,5478.0,574541.0,57715068.0,184748.0,0.0,32564195.0,0.0,0.0,2323313.0,46573822.0,0.0,37143.0,1513072.0,107477151.0,0.0,795.0,818.0,45974378.0,0.0,0.0,514.0,0.0,0.0,0.0,4482836.0,1651.0,22801705.0,1519215.0,279215421.0,1723248.0,5.0,246.0,0.0,768.0,536783.0,5170.0,0.0,828859.0,99812.0,0.0,0.0,728338.0,40862541.0,272914717.0,22192.0,848.0,10327454.0,70002.0,3570.0,4980666.0,6736354.0,0.0,0.0,25420007.0,8637552.0,11933.0,11705171.0,0.0,170925.0,61207730.0,1312430.0,0.0,0.0,51071085.0,736876.0,379.0,1741.0,0.0,0.0,0.0,0.0,85733088.0,0.0,0.0,11107.0,0.0,0.0,1570834.0,0.0,18890.0,2232750.0,596.0,59949050.0,3902569.0,23375534.0,41.0,4600285.0,933323.0,0.0,4253270.0,11472655.0,245246683.0,26376.0,269131.0,30427506.0,14370222.0,51946.0,462038.0,240940.0,0.0,25.0,20921626.0,153288.0,2758.0,336683.0,0.0,0.0,0.0,1846082.0,0.0,18068543.0,1754531.0,5513594.0,6532.0,446534.0,0.0,25858.0,0.0,1990078.0,1534.0,703452.0,6.0,1490935.0,37270.0,0.0,598.0,0.0,43.0,9001.0,0.0,43630.0,256811.0,7049866.0,0.0,9024.0,10356.0,0.0,0.0,1214.0,2705.0,107.0,40596525.0,8599437.0,805.0,0.0,6370473.0,73.0,2685042.0,320408.0,0.0,115317.0,654016.0,0.0,516.0,99390042.0,153388.0,4941137.0,56.0,0.0,0.0,26404.0,361116351.0,535898720.0,0.0,120419.0,1823.0,951.0,2110592.0,0.0,13.0,0.0,65015.0,328.0,20897.0,14.0,0.0,6793923.0,189642.0,1478.0,18111039.0,13597774.0,18822143.0,148234.0,0.0,1393588.0,0.0,0.0,0.0,5893954.0,34196.0,450.0,1488484.0,0.0,0.0,0.0,500164.0,186703854.0,341.0,7518.0,43584.0,522939876.0,0.0,1058483.0,55796456.0,3238953.0,0.0,0.0,2422.0,0.0,13826870.0,0.0,0.0,0.0,406.0,1461958.0,0.0,4200.0
mdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23157909.0,4180673.0,0.0,0.0,0.0,0.0,0.0,21054859.0,971193.0,0.0,41.0,37684585.0,0.0,0.0,0.0,222690.0,236573.0,0.0,572.0,207000.0,0.0,0.0,0.0,27930430.0,0.0,0.0,0.0,0.0,955.0,0.0,81832614.0,0.0,2771555.0,1474199.0,391593172.0,39139.0,18047.0,0.0,0.0,0.0,140556.0,0.0,0.0,0.0,0.0,0.0,0.0,30459.0,1196182.0,50730895.0,0.0,0.0,871262.0,0.0,12454.0,45039.0,1103931.0,0.0,0.0,33325904.0,0.0,39742.0,2130363.0,0.0,0.0,306645946.0,0.0,0.0,0.0,18598508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911078.0,0.0,0.0,0.0,0.0,0.0,26061264.0,0.0,0.0,2244.0,0.0,1238000.0,21253552.0,63817120.0,0.0,260830.0,647907.0,0.0,1933.0,657000.0,26239531.0,0.0,4054.0,10556683.0,0.0,2722469.0,0.0,524.0,0.0,0.0,46931912.0,0.0,0.0,763.0,0.0,0.0,0.0,90271.0,0.0,280.0,329775.0,525067.0,0.0,1698610.0,0.0,0.0,0.0,1566652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167839.0,0.0,0.0,81208936.0,289601.0,45234108.0,0.0,0.0,98194.0,0.0,0.0,8715.0,0.0,0.0,14600061.0,879560.0,0.0,0.0,226754.0,0.0,58625804.0,0.0,0.0,236892.0,2138771.0,0.0,0.0,906769.0,0.0,1841398.0,0.0,0.0,0.0,0.0,5052394.0,23485.0,0.0,0.0,0.0,77567.0,109414087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10174.0,0.0,0.0,875431.0,23443.0,1756797.0,0.0,0.0,1562.0,0.0,0.0,78746.0,38917157.0,0.0,0.0,0.0,0.0,0.0,0.0,2142139.0,26965088.0,0.0,470102.0,225373.0,155273.0,0.0,0.0,115813106.0,0.0,0.0,0.0,0.0,0.0,4494491.0,0.0,0.0,0.0,0.0,173094063.0,22951.0,12383.0
mdv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42124859.0,86816.0,0.0,0.0,0.0,0.0,0.0,22226723.0,4071858.0,0.0,0.0,2203453.0,0.0,0.0,0.0,8698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10458898.0,0.0,0.0,0.0,0.0,0.0,0.0,4712479.0,0.0,2076396.0,264983.0,61549740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88168.0,513571.0,18032134.0,0.0,0.0,4326336.0,0.0,0.0,78792.0,2373052.0,0.0,0.0,1691022.0,10635.0,0.0,454154.0,0.0,0.0,11325593.0,0.0,0.0,0.0,9902127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038987.0,0.0,0.0,0.0,0.0,0.0,5263108.0,0.0,0.0,20607.0,0.0,196000.0,22231459.0,99433206.0,0.0,98903.0,32524.0,0.0,0.0,1030000.0,16951024.0,0.0,88142.0,5681693.0,0.0,0.0,0.0,0.0,0.0,0.0,4541618.0,0.0,0.0,5096.0,0.0,0.0,0.0,28001133.0,0.0,117472.0,392.0,2596.0,0.0,0.0,0.0,0.0,0.0,117388.0,0.0,0.0,0.0,6189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935022.0,0.0,76910553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9737799.0,192114.0,0.0,0.0,11070657.0,319425.0,3954145.0,0.0,0.0,0.0,1492237.0,0.0,0.0,312977.0,0.0,106887.0,0.0,0.0,0.0,0.0,67397.0,14179.0,0.0,0.0,0.0,0.0,274300819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551250.0,7679.0,3365218.0,0.0,0.0,0.0,0.0,0.0,0.0,64111423.0,0.0,0.0,0.0,0.0,0.0,0.0,28135.0,7426471.0,0.0,0.0,0.0,32852.0,0.0,0.0,27473321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7476825.0,0.0,0.0
