,abw,afg,ago,aia,alb,and,ant,are,arg,atf,atg,aus,aut,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,blz,bmu,bol,bra,brb,brn,btn,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,cok,col,com,cpv,cri,csk,cub,cxr,cym,cyp,ddr,deu,dji,dma,dnk,dom,dza,ecu,egy,esh,esp,eth,fin,fji,flk,fra,fro,gab,gbr,gha,gib,gin,glp,gmb,gnb,gnq,grc,grd,grl,gtm,guf,guy,hkg,hnd,hti,hun,idn,ind,iot,irl,irn,irq,isl,isr,ita,jam,jor,jpn,ken,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lka,mac,mar,mdg,mdv,mex,mli,mlt,mmr,mng,moz,mrt,msr,mtq,mus,mwi,mys,ncl,ner,nfk,nga,nic,niu,nld,nor,npl,nru,nzl,omn,pak,pan,pci,pcn,per,phl,png,pol,prk,prt,pry,pyf,qat,reu,rou,rwa,sau,sdn,sen,sgp,shn,slb,sle,slv,som,spm,stp,sun,sur,swe,syc,syr,tca,tcd,tgo,tha,tkl,tls,ton,tto,tun,tur,tuv,tza,uga,ury,usa,vct,ven,vgb,vnm,vut,wlf,wsm,yem,ymd,yug,zaf,zmb,zwe
sle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409901.0,488376.0,0.0,6142390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137348.0,0.0,0.0,0.0,0.0,1773027.0,0.0,1474050.0,0.0,4289188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22065000.0,0.0,0.0,2494795.0,0.0,0.0,0.0,0.0,0.0,4345864.0,0.0,194769.0,0.0,0.0,9864433.0,0.0,0.0,37712216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23205.0,0.0,0.0,0.0,0.0,0.0,3812854.0,0.0,0.0,0.0,122454.0,1024780.0,0.0,684238.0,0.0,0.0,0.0,2052.0,15202072.0,0.0,0.0,14132843.0,0.0,0.0,0.0,0.0,4052398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240140.0,0.0,0.0,0.0,0.0,0.0,0.0,14513203.0,966377.0,0.0,0.0,44341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520743.0,0.0,0.0,0.0,0.0,0.0,1112851.0,0.0,0.0,0.0,0.0,0.0,115327.0,0.0,0.0,0.0,0.0,26579120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228000.0,0.0,0.0,0.0
slv,0.0,0.0,0.0,0.0,35203.0,5644.0,62565.0,0.0,2561853.0,0.0,5355.0,88939.0,1980404.0,0.0,8677963.0,0.0,0.0,0.0,3928.0,0.0,153763.0,126238.0,6593.0,0.0,14413888.0,0.0,0.0,0.0,0.0,15123547.0,0.0,8412615.0,1270196.0,2805817.0,0.0,0.0,0.0,0.0,0.0,2323877.0,0.0,0.0,24574012.0,91495.0,0.0,16054.0,0.0,11187.0,71091.0,35660354.0,0.0,0.0,2970523.0,90690.0,0.0,457742.0,0.0,0.0,6236728.0,0.0,1199079.0,0.0,0.0,20050792.0,0.0,0.0,12785860.0,0.0,5363.0,0.0,0.0,0.0,0.0,0.0,3550.0,0.0,0.0,97974032.0,0.0,0.0,1813856.0,10228041.0,53891.0,1071.0,0.0,18569.0,0.0,566481.0,0.0,0.0,0.0,331443.0,10288494.0,4714.0,0.0,32718862.0,0.0,0.0,0.0,0.0,11453754.0,0.0,0.0,0.0,0.0,0.0,0.0,170281.0,0.0,61771.0,0.0,0.0,55205814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312887.0,0.0,0.0,0.0,0.0,6470628.0,0.0,15125788.0,365029.0,0.0,0.0,2899915.0,0.0,1996.0,5226916.0,0.0,0.0,2154327.0,110946.0,0.0,35116.0,6113.0,498038.0,0.0,0.0,0.0,0.0,26088.0,0.0,3627.0,0.0,0.0,109020.0,0.0,0.0,0.0,0.0,0.0,8643.0,0.0,0.0,0.0,4970091.0,0.0,0.0,0.0,0.0,0.0,171222.0,0.0,0.0,0.0,17348.0,0.0,12976.0,0.0,0.0,0.0,4234.0,498097770.0,0.0,25860747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50033.0,163548.0,0.0,0.0
som,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2946.0,0.0,0.0,44585.0,1081540.0,0.0,7806629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186502.0,0.0,0.0,0.0,0.0,2578304.0,0.0,594952.0,0.0,1278820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16669000.0,0.0,0.0,2258390.0,0.0,0.0,0.0,0.0,0.0,9099709.0,0.0,2256416.0,0.0,0.0,7977132.0,0.0,0.0,21080134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572925.0,0.0,0.0,0.0,0.0,0.0,686581.0,0.0,0.0,0.0,0.0,1110191.0,0.0,27737.0,0.0,0.0,0.0,0.0,111655986.0,0.0,0.0,7864829.0,0.0,0.0,0.0,0.0,863098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3513782.0,452810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2961684.0,0.0,0.0,0.0,0.0,0.0,17535850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11610569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892000.0,0.0,0.0,0.0
spm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33751514.0,0.0,66801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406000.0,0.0,0.0,491594.0,0.0,0.0,0.0,0.0,0.0,206207.0,0.0,9772.0,0.0,0.0,24781307.0,0.0,0.0,805287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4704.0,0.0,5568.0,0.0,0.0,0.0,0.0,1954127.0,0.0,0.0,973578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14149.0,2515.0,0.0,5008187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71641.0,0.0,0.0,0.0,0.0,602409.0,0.0,1468001.0,0.0,576141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2162000.0,0.0,0.0,23427.0,0.0,0.0,0.0,0.0,0.0,1033782.0,0.0,0.0,0.0,0.0,4224615.0,0.0,0.0,1550139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32765.0,0.0,0.0,0.0,0.0,1093631.0,0.0,0.0,2004307.0,0.0,0.0,0.0,0.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959509.0,1301332.0,0.0,0.0,36328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10838534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353228.0,0.0,0.0,0.0,0.0,0.0,111485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12998249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498718593.0,0.0,0.0,185800233.0,901565752.0,0.0,414580086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208305941.0,0.0,0.0,0.0,0.0,964473991.0,0.0,736345111.0,0.0,2239172536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468443000.0,0.0,0.0,345866281.0,0.0,0.0,0.0,0.0,0.0,380990607.0,0.0,3338775184.0,0.0,0.0,1494900763.0,0.0,0.0,1074338371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126956180.0,0.0,0.0,0.0,0.0,0.0,113279123.0,0.0,0.0,0.0,80901063.0,2895919609.0,0.0,154433587.0,0.0,0.0,0.0,4790385.0,2636365509.0,0.0,0.0,2567802821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23929233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136712454.0,0.0,0.0,0.0,0.0,0.0,0.0,514953222.0,169345665.0,0.0,0.0,174459128.0,0.0,0.0,0.0,0.0,0.0,0.0,15195794.0,0.0,0.0,0.0,70879658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332251339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392672449.0,0.0,0.0,0.0,0.0,0.0,103484552.0,0.0,0.0,0.0,0.0,0.0,531089361.0,0.0,0.0,0.0,0.0,2886409901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669803000.0,0.0,0.0,0.0
sur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343377.0,0.0,0.0,4688.0,350715.0,0.0,5765010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16763138.0,17399.0,0.0,0.0,0.0,1822205.0,0.0,1024115.0,0.0,1677447.0,0.0,0.0,0.0,0.0,0.0,1734259.0,0.0,0.0,208401.0,0.0,0.0,0.0,0.0,0.0,0.0,14791000.0,0.0,0.0,202028.0,0.0,0.0,0.0,0.0,0.0,108265.0,0.0,25465.0,0.0,0.0,1928390.0,0.0,0.0,18782854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.0,63645.0,0.0,4533878.0,0.0,0.0,0.0,305749.0,1097266.0,0.0,128201.0,0.0,0.0,0.0,27884.0,3866290.0,1391163.0,0.0,11046388.0,0.0,0.0,0.0,0.0,3681529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428389.0,0.0,0.0,0.0,0.0,0.0,0.0,71530582.0,417654.0,0.0,0.0,2293.0,0.0,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21672.0,0.0,0.0,0.0,0.0,0.0,158605.0,0.0,0.0,0.0,0.0,0.0,1203418.0,0.0,0.0,0.0,37792818.0,0.0,0.0,0.0,0.0,0.0,0.0,156746403.0,0.0,576846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204000.0,0.0,0.0,0.0
swe,0.0,1212098.0,0.0,0.0,3290760.0,0.0,34250.0,4849097.0,49549608.0,0.0,55519.0,131905330.0,713540837.0,127743.0,1496761009.0,1174325.0,55404.0,19985479.0,10281314.0,11699413.0,62805477.0,38980.0,358776.0,136446.0,266365999.0,354132.0,157307.0,7463.0,740.0,338281415.0,0.0,961032236.0,95584301.0,399088397.0,6514164.0,687426.0,1778143.0,1481760.0,0.0,87391922.0,14423.0,36165.0,33568835.0,111908063.0,22470442.0,0.0,0.0,16268656.0,176895621.0,9609573316.0,47247.0,84579.0,3904146542.0,3198929.0,42727538.0,6247691.0,6767462.0,1582.0,601789020.0,269059.0,3454939697.0,14585.0,61084.0,2479579873.0,7802049.0,540127.0,3987648656.0,1094392.0,2615830.0,14983.0,107889.0,142456.0,146555.0,15850.0,152551030.0,40443.0,12067014.0,8321921.0,11340.0,614702.0,401486288.0,25961895.0,493043.0,137152408.0,48502798.0,99577561.0,0.0,320623414.0,179632138.0,163408.0,28052240.0,75134241.0,2089880597.0,25634704.0,565871.0,2525658629.0,21553866.0,120055.0,208412.0,22891.0,516131228.0,4884988.0,182904.0,1674831.0,718884.0,32400153.0,8289.0,34822774.0,20297857.0,37348247.0,1789981.0,0.0,22465247.0,602503.0,5823736.0,2078530.0,0.0,5600836.0,74354.0,0.0,0.0,4844835.0,4333973.0,103204538.0,7091171.0,689997.0,0.0,36872420.0,257771.0,0.0,2023019068.0,3959272341.0,2095837.0,19343.0,28832215.0,91065341.0,59099846.0,49376728.0,0.0,51800.0,14022068.0,29347221.0,4669883.0,345092362.0,495299.0,672761234.0,74553.0,0.0,50751.0,61598.0,30686968.0,126451.0,138895488.0,1049671.0,183037.0,144237777.0,172287.0,943117.0,38300.0,889889.0,1129320.0,0.0,49566.0,688644283.0,116408.0,0.0,11424.0,2884094.0,0.0,26080.0,844562.0,131413448.0,0.0,50772.0,0.0,3238867.0,15564313.0,98352568.0,1732.0,1340594.0,24108.0,4314238.0,4275292592.0,73176.0,120972984.0,0.0,1800573.0,0.0,0.0,551.0,0.0,8634.0,157871950.0,4569903.0,2011049.0,9102206.0
syc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500229.0,272896.0,0.0,1315093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119277.0,0.0,0.0,0.0,0.0,350559.0,0.0,1122122.0,0.0,1383854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,0.0,4035000.0,0.0,0.0,1005251.0,0.0,0.0,0.0,0.0,0.0,3385853.0,0.0,42454.0,0.0,0.0,22641246.0,0.0,0.0,25203298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104971.0,0.0,0.0,0.0,0.0,0.0,2001146.0,0.0,0.0,0.0,0.0,1719570.0,0.0,262510.0,0.0,0.0,0.0,0.0,3769664.0,0.0,0.0,11033508.0,836380.0,0.0,0.0,0.0,204305.0,0.0,0.0,0.0,0.0,0.0,0.0,71488.0,0.0,0.0,5897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436198.0,0.0,689973.0,0.0,0.0,0.0,0.0,0.0,0.0,6870069.0,20222.0,0.0,0.0,49630.0,0.0,0.0,0.0,0.0,0.0,0.0,184292.0,0.0,0.0,0.0,51419.0,0.0,0.0,0.0,279928.0,0.0,0.0,0.0,0.0,0.0,21009655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901520.0,0.0,0.0,0.0,0.0,0.0,737459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0
syr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29339915.0,0.0,0.0,468140.0,38597292.0,0.0,73537370.0,0.0,0.0,6672166.0,0.0,0.0,0.0,0.0,0.0,0.0,13863945.0,0.0,0.0,0.0,0.0,7018663.0,0.0,21415075.0,0.0,32756338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318237.0,0.0,0.0,0.0,498542.0,0.0,232129000.0,0.0,0.0,24835943.0,0.0,0.0,0.0,9910412.0,0.0,58328472.0,0.0,18325617.0,0.0,0.0,278865839.0,0.0,0.0,63822273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24235446.0,0.0,0.0,53899.0,0.0,0.0,9789829.0,0.0,0.0,0.0,3221061.0,9711228.0,0.0,6841334.0,0.0,0.0,0.0,0.0,176948616.0,0.0,8807557.0,69688248.0,0.0,0.0,0.0,0.0,22816900.0,191879.0,0.0,0.0,0.0,794.0,0.0,24772718.0,0.0,82807.0,0.0,0.0,1001.0,0.0,26993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010823.0,0.0,0.0,0.0,0.0,0.0,0.0,77781688.0,2878190.0,0.0,0.0,434345.0,0.0,999138.0,0.0,0.0,0.0,0.0,18932.0,0.0,1270501.0,0.0,1580040.0,0.0,0.0,416763.0,0.0,11290062.0,0.0,0.0,0.0,0.0,21479536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28735451.0,0.0,0.0,0.0,0.0,0.0,36833897.0,0.0,0.0,0.0,0.0,559786.0,194485300.0,0.0,0.0,0.0,0.0,150418133.0,0.0,86332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27092000.0,0.0,0.0,0.0
tca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19140.0,0.0,46922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63820.0,0.0,0.0,0.0,0.0,520082.0,0.0,35086.0,0.0,1851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766000.0,0.0,0.0,31814.0,0.0,0.0,0.0,0.0,0.0,4489.0,0.0,0.0,0.0,0.0,1360177.0,0.0,0.0,3008590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29455.0,0.0,0.0,0.0,0.0,2861888.0,0.0,0.0,130808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35542.0,0.0,0.0,0.0,0.0,0.0,0.0,89432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39391509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0
tcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15532.0,139728.0,0.0,8754554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176154.0,0.0,0.0,0.0,0.0,103848.0,0.0,505979.0,0.0,3767255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5979000.0,0.0,0.0,1172879.0,0.0,0.0,0.0,0.0,0.0,1035072.0,0.0,1359264.0,0.0,0.0,69983066.0,0.0,0.0,2768446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298780.0,0.0,0.0,0.0,0.0,0.0,480267.0,0.0,0.0,0.0,0.0,393937.0,0.0,201285.0,0.0,0.0,0.0,0.0,5601085.0,0.0,0.0,5800050.0,0.0,0.0,0.0,0.0,21087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,3647732.0,144805.0,0.0,0.0,21616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27621.0,0.0,0.0,0.0,0.0,0.0,4134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7903889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183000.0,0.0,0.0,0.0
tgo,0.0,0.0,1985000.0,0.0,0.0,0.0,0.0,0.0,229145.0,0.0,0.0,117827.0,3224968.0,0.0,18113302.0,0.0,0.0,605022.0,0.0,0.0,0.0,0.0,0.0,0.0,1932963.0,0.0,0.0,0.0,0.0,2101386.0,0.0,3352583.0,0.0,32679944.0,0.0,259904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45560000.0,0.0,0.0,2820287.0,0.0,0.0,0.0,0.0,0.0,11231995.0,0.0,1621610.0,0.0,0.0,165524370.0,0.0,0.0,23323723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618871.0,0.0,0.0,0.0,0.0,0.0,50156199.0,0.0,0.0,0.0,16000.0,4308165.0,0.0,948857.0,0.0,0.0,0.0,414053.0,20550571.0,0.0,0.0,25916495.0,90641.0,0.0,0.0,0.0,21639521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284039.0,0.0,0.0,0.0,0.0,0.0,0.0,57472173.0,7456136.0,0.0,0.0,34380.0,0.0,2322882.0,0.0,0.0,0.0,0.0,422200.0,0.0,0.0,0.0,1848550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410416.0,0.0,0.0,0.0,0.0,0.0,38603018.0,0.0,0.0,0.0,0.0,1627527.0,156347.0,0.0,0.0,0.0,8996.0,30600883.0,0.0,687851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540000.0,0.0,0.0,0.0
tha,0.0,2353.0,745727.0,0.0,113062.0,0.0,795366.0,279669574.0,129824595.0,0.0,0.0,512029057.0,99939764.0,361312.0,515422120.0,2185702.0,4725009.0,902483.0,18609473.0,2578806.0,196585.0,5307195.0,7830.0,0.0,315596200.0,1244.0,164482105.0,529.0,1406.0,465227751.0,0.0,579570937.0,38238007.0,1015685666.0,28800044.0,657828.0,3022892.0,304150.0,42292.0,10617243.0,0.0,32709.0,4311459.0,70156392.0,22923.0,0.0,0.0,1454457.0,74020918.0,1473481051.0,20928.0,900433.0,115619907.0,2807.0,0.0,4859903.0,544314.0,0.0,124356871.0,12062.0,100351783.0,1551.0,5080.0,815697066.0,0.0,143242.0,833518884.0,2484028.0,0.0,0.0,0.0,14203.0,0.0,0.0,19561410.0,0.0,263971.0,11188.0,0.0,0.0,416659464.0,330685.0,0.0,40400234.0,185013243.0,493198947.0,0.0,22639725.0,95410354.0,55155367.0,464027.0,123662032.0,376556566.0,31889.0,21162872.0,9189649804.0,8841365.0,10520337.0,0.0,0.0,948211959.0,103450622.0,40747537.0,1779.0,91649.0,7811790.0,0.0,27063165.0,342899.0,175613.0,803713.0,19943652.0,59068135.0,6844952.0,54998.0,119735683.0,10541.0,3995622.0,286029.0,0.0,0.0,157771.0,1973.0,1049235907.0,0.0,177689.0,0.0,2000113.0,238702.0,0.0,226788753.0,74634129.0,135039.0,741093.0,99858792.0,117807533.0,74488913.0,156864.0,0.0,0.0,1042439.0,102352368.0,1691613.0,98935661.0,24604731.0,12536352.0,963613.0,0.0,56141896.0,11266.0,26188761.0,168316.0,374614642.0,53011143.0,3940.0,2272309401.0,0.0,67034.0,1564060.0,0.0,0.0,0.0,0.0,161172012.0,0.0,275278560.0,41960642.0,7124878.0,0.0,4077778.0,1024563.0,0.0,0.0,0.0,2928.0,3293.0,9341604.0,50941518.0,0.0,2254107.0,0.0,739780.0,3253225627.0,0.0,52346550.0,1135.0,84858969.0,0.0,0.0,22973.0,6809569.0,4269277.0,25132506.0,33515037.0,81299601.0,1755543.0
tkl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0
