,abw,afg,ago,aia,alb,and,ant,are,arg,arm,asm,ata,atf,atg,aus,aut,aze,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,bih,blr,blz,bmu,bol,bra,brb,brn,btn,bvt,bwa,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,cok,col,com,cpv,cri,cub,cxr,cym,cyp,cze,deu,dji,dma,dnk,dom,dza,ecu,egy,eri,esh,esp,est,eth,fin,fji,flk,fra,fro,fsm,gab,gbr,geo,gha,gib,gin,gmb,gnb,gnq,grc,grd,grl,gtm,gum,guy,hkg,hmd,hnd,hrv,hti,hun,idn,ind,iot,irl,irn,irq,isl,isr,ita,jam,jor,jpn,kaz,ken,kgz,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lka,lso,ltu,lux,lva,mac,mar,mda,mdg,mdv,mex,mhl,mkd,mli,mlt,mmr,mng,mnp,moz,mrt,msr,mus,mwi,mys,myt,nam,ncl,ner,nfk,nga,nic,niu,nld,nor,npl,nru,nzl,omn,pak,pan,pcn,per,phl,plw,png,pol,prk,prt,pry,pse,pyf,qat,rou,rus,rwa,sau,scg,sdn,sen,sgp,sgs,shn,slb,sle,slv,smr,som,spm,stp,sur,svk,svn,swe,swz,syc,syr,tca,tcd,tgo,tha,tjk,tkl,tkm,tls,ton,tto,tun,tur,tuv,tza,uga,ukr,umi,ury,usa,uzb,vat,vct,ven,vgb,vnm,vut,wlf,wsm,yem,zaf,zmb,zwe
kna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138404.0,0.0,0.0,0.0,0.0,552764.0,102560.0,0.0,0.0,0.0,153151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89690.0,4220749.0,0.0,0.0,0.0,0.0,0.0,6481269.0,0.0,258142.0,0.0,103289.0,0.0,0.0,0.0,0.0,0.0,651992.0,0.0,0.0,10859.0,0.0,0.0,0.0,0.0,0.0,680000.0,0.0,822998.0,465755.0,0.0,0.0,0.0,0.0,0.0,0.0,287310.0,0.0,0.0,975.0,0.0,0.0,2213571.0,0.0,0.0,0.0,17063359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32288.0,1221051.0,0.0,18709.0,0.0,97617.0,0.0,0.0,0.0,0.0,0.0,0.0,89710.0,4894.0,0.0,188226.0,0.0,0.0,0.0,0.0,462767.0,1296638.0,0.0,6224880.0,0.0,0.0,0.0,0.0,0.0,0.0,134890.0,0.0,0.0,0.0,0.0,0.0,336608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055.0,0.0,0.0,3338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610303.0,206887.0,0.0,0.0,45537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3673.0,0.0,0.0,0.0,0.0,0.0,1365980.0,0.0,0.0,0.0,0.0,0.0,24171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32641.0,21639.0,29792.0,0.0,0.0,0.0,0.0,0.0,0.0,213164.0,0.0,0.0,0.0,0.0,0.0,20918765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57876291.0,0.0,0.0,509284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25570.0,0.0,0.0
kor,33565.0,66803.0,592777961.0,116774.0,187.0,2032210.0,84137.0,4251077197.0,174613641.0,47824.0,46927.0,0.0,11611.0,28542560.0,5341721638.0,225143142.0,1803846.0,0.0,612419617.0,0.0,749517.0,19920358.0,9065135.0,218031853.0,548183.0,80.0,18746694.0,1960309.0,11213.0,5158148.0,829012026.0,22082.0,442895438.0,46914.0,0.0,19906.0,49151.0,1896264636.0,6183.0,881610246.0,820276612.0,11583169059.0,244584.0,10526239.0,429313.0,489990491.0,43698.0,48060025.0,7.0,45674.0,66870703.0,0.0,174514.0,1834.0,911748.0,117109307.0,4288863759.0,67966.0,7995994.0,318586318.0,40650394.0,58634706.0,293149159.0,123813873.0,93075.0,0.0,265594154.0,14478270.0,631023.0,373441062.0,6508613.0,153077.0,2467997315.0,142973.0,89013.0,160205566.0,2316388168.0,2292046.0,3266914.0,115278.0,53307491.0,204100.0,2906247.0,2108569.0,29653674.0,2223.0,284582.0,20440094.0,22437363.0,1758997.0,1164893732.0,1827.0,19377042.0,1233770.0,16952.0,98901259.0,4756481911.0,892175319.0,0.0,842312924.0,2167981056.0,461287702.0,4471008.0,385227174.0,1477923442.0,581286.0,14184709.0,28778160001.0,44826147.0,1777075.0,223343.0,2068501.0,0.0,21059.0,0.0,2450173564.0,511736.0,5061831.0,7911656.0,681538.0,0.0,52119626.0,210908.0,10491160.0,33272270.0,904014.0,1176789.0,25511386.0,410354.0,341970.0,3313.0,349845383.0,27211.0,7756.0,7364946.0,33436282.0,20301690.0,1865432.0,612396.0,173960.0,185484.0,0.0,1327327.0,5404.0,4400831486.0,17712.0,3732885.0,52022711.0,237375487.0,15453.0,78854092.0,130472.0,923.0,1071512037.0,385594531.0,3635698.0,3297106.0,649274282.0,1575446680.0,237398888.0,25868745.0,3435.0,129138286.0,1648215132.0,153011.0,107264992.0,55874287.0,0.0,18935170.0,309161.0,567068.0,59196.0,2061827158.0,29636630.0,1940824361.0,108006.0,8717286310.0,1411787.0,126081352.0,582988.0,3387268585.0,72011.0,342769.0,16015952.0,234993.0,896722.0,68637.0,5533.0,219.0,143463.0,5543.0,7884943.0,18028043.0,506762972.0,31572080.0,38720.0,4632957.0,2585.0,66737.0,78626.0,1486328133.0,8792359.0,105646.0,86332.0,28507.0,6623.0,4262618.0,4390041.0,133038451.0,0.0,3701558.0,423013.0,287008241.0,386958.0,12856863.0,26376833301.0,93650165.0,0.0,0.0,23185481.0,79650.0,290631105.0,6139814.0,0.0,3076.0,548304062.0,872685524.0,1179717.0,2825399.0
kwt,0.0,92081.0,364.0,0.0,60829.0,0.0,0.0,233692951.0,19276226.0,1881.0,0.0,0.0,0.0,0.0,279265260.0,46476982.0,2354.0,0.0,87546213.0,0.0,644.0,4850963.0,2762419.0,40888491.0,0.0,76186.0,127534.0,0.0,0.0,30065.0,54423434.0,0.0,0.0,0.0,0.0,947.0,0.0,166537633.0,0.0,138162515.0,6479738.0,308701427.0,16195.0,253105.0,0.0,4335.0,0.0,1384808.0,0.0,0.0,566554.0,67096.0,0.0,0.0,6514362.0,10431055.0,730885710.0,0.0,55959.0,44101619.0,135645.0,124490.0,519258.0,51466097.0,0.0,0.0,162519229.0,366986.0,137925.0,47581842.0,12187.0,0.0,256338640.0,0.0,0.0,12742.0,444210526.0,0.0,38132.0,0.0,216.0,0.0,0.0,0.0,13478126.0,0.0,0.0,6389616.0,0.0,0.0,29412499.0,0.0,168005.0,744883.0,718.0,29209365.0,127055400.0,295280796.0,0.0,53211162.0,104110164.0,0.0,85007.0,0.0,403479443.0,200596.0,35103413.0,756961814.0,44553.0,2023971.0,0.0,471232.0,0.0,0.0,353154236.0,0.0,80021.0,43172014.0,13241.0,1363.0,0.0,12310841.0,117.0,1089677.0,2590301.0,300498.0,1688411.0,5653237.0,54788.0,264425.0,39176.0,51891544.0,0.0,330003.0,1903.0,2481412.0,1697804.0,7832.0,0.0,16918.0,37888.0,0.0,1049532.0,3452.0,125996706.0,0.0,739.0,0.0,13527.0,0.0,891514.0,9783.0,0.0,139394798.0,7257416.0,62672.0,0.0,26636260.0,24045309.0,40289632.0,28859.0,0.0,693079.0,26443956.0,0.0,0.0,11376107.0,0.0,16019390.0,56339.0,18719.0,0.0,15567490.0,14834598.0,6120506.0,0.0,459987025.0,420291.0,987281.0,26222.0,83762903.0,0.0,0.0,0.0,58.0,119163.0,0.0,5090564.0,0.0,0.0,0.0,3790365.0,2829727.0,49521056.0,4662.0,0.0,50982152.0,0.0,0.0,0.0,113182259.0,16455.0,0.0,48120.0,0.0,0.0,16758.0,2740922.0,153870490.0,0.0,146556.0,2925.0,6967005.0,0.0,53811.0,848037310.0,8871.0,0.0,0.0,116673.0,0.0,5201661.0,0.0,0.0,0.0,448532.0,32497912.0,5600538.0,97567.0
lao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,3697384.0,10640.0,0.0,0.0,1356911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114418.0,0.0,0.0,0.0,0.0,0.0,0.0,276940.0,0.0,388185.0,0.0,34418849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268553.0,3074000.0,0.0,0.0,609707.0,0.0,0.0,0.0,0.0,0.0,0.0,164099.0,5834.0,0.0,227429.0,0.0,0.0,16695183.0,0.0,0.0,0.0,5319028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41453.0,0.0,0.0,0.0,0.0,0.0,7138964.0,0.0,0.0,796.0,0.0,20000.0,880589.0,3506138.0,0.0,925958.0,0.0,0.0,0.0,728000.0,377091.0,0.0,0.0,21337996.0,0.0,0.0,0.0,0.0,0.0,0.0,4457451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976.0,43867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795925.0,344982.0,0.0,0.0,802424.0,0.0,0.0,0.0,0.0,0.0,46688.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,0.0,1524712.0,0.0,0.0,0.0,0.0,0.0,29878507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42207.0,1346179.0,0.0,0.0,0.0,0.0,0.0,0.0,382424643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202166.0,0.0,0.0,0.0,0.0,0.0,0.0,4038475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43218.0,0.0,0.0
lbn,250034.0,900266.0,6584.0,0.0,8943.0,161151.0,0.0,43209202.0,37172443.0,116067.0,0.0,0.0,0.0,0.0,36303065.0,25113114.0,63005.0,1074.0,122013911.0,0.0,17372.0,893737.0,20070152.0,44002550.0,35567.0,36165.0,12361386.0,35678.0,0.0,35952.0,51695112.0,0.0,1995.0,1533.0,0.0,0.0,77290.0,29220798.0,1294.0,390657710.0,1414041.0,258862761.0,1577046.0,854151.0,0.0,177233.0,0.0,1179932.0,0.0,15753.0,756616.0,156231.0,3619.0,0.0,9313676.0,39790200.0,487335468.0,0.0,128662.0,33580314.0,48622.0,10228116.0,164656.0,77357249.0,3620.0,0.0,124841018.0,206424.0,54611.0,37009423.0,0.0,0.0,495271525.0,0.0,0.0,46802.0,222852440.0,5281.0,2045329.0,4864.0,60254.0,0.0,0.0,23514.0,155217293.0,0.0,1140.0,570991.0,0.0,3108.0,8602114.0,0.0,82488.0,11528244.0,85119.0,18205155.0,54915156.0,58594577.0,15488.0,73192719.0,24931500.0,823724.0,10802.0,0.0,613410588.0,64949.0,36903851.0,193090030.0,2289770.0,1016913.0,1799.0,232768.0,3830.0,12553.0,70786434.0,14483074.0,30386.0,0.0,75726.0,8683107.0,0.0,5867444.0,0.0,742215.0,1081497.0,967601.0,515194.0,5966418.0,1200201.0,221856.0,38470.0,8782501.0,0.0,104442.0,30048.0,9625539.0,309237.0,127048.0,12727.0,24516.0,1545694.0,1353.0,305932.0,412857.0,41038431.0,0.0,67138.0,3954.0,0.0,0.0,402250.0,5847.0,0.0,114996916.0,10574120.0,42397.0,0.0,3741273.0,2655294.0,9877160.0,187847.0,0.0,1856516.0,4814014.0,0.0,0.0,7682073.0,22756922.0,14649510.0,12971.0,0.0,0.0,6870813.0,40296131.0,355870767.0,0.0,148556886.0,2438149.0,13820788.0,4385094.0,16571450.0,0.0,3311.0,0.0,12144.0,28451.0,0.0,353444.0,2153.0,7695.0,7409.0,4821302.0,2623189.0,48383894.0,13888.0,81316.0,259319208.0,0.0,0.0,12540.0,60873084.0,28618.0,7033.0,1312892.0,0.0,7066.0,0.0,20041364.0,166953177.0,0.0,2126.0,36779.0,79452021.0,0.0,47544.0,430946205.0,215475.0,0.0,15164.0,110734.0,0.0,4139307.0,0.0,0.0,12762.0,881570.0,5561772.0,0.0,440823.0
lbr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784082.0,0.0,0.0,0.0,0.0,0.0,36208.0,520303.0,0.0,0.0,13443189.0,0.0,0.0,0.0,105408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218774.0,0.0,0.0,0.0,0.0,0.0,0.0,828626.0,0.0,8020113.0,0.0,126000590.0,0.0,0.0,0.0,0.0,0.0,573754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717848.0,341978000.0,0.0,0.0,4122394.0,0.0,0.0,0.0,0.0,0.0,0.0,2915097.0,6360378.0,0.0,12119.0,0.0,0.0,1426123795.0,0.0,0.0,0.0,24762262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45400149.0,0.0,0.0,0.0,0.0,0.0,6559939.0,0.0,0.0,223522500.0,0.0,295000.0,1991463.0,16484968.0,0.0,433796.0,0.0,0.0,0.0,0.0,44010593.0,0.0,0.0,730027320.0,0.0,0.0,0.0,0.0,0.0,0.0,1070981574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,725978.0,0.0,0.0,0.0,0.0,0.0,0.0,3801802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13263696.0,99150567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67359.0,0.0,0.0,75369000.0,0.0,244937.0,0.0,0.0,0.0,0.0,73000.0,22605947.0,0.0,0.0,0.0,0.0,0.0,438020527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17916.0,87518.0,0.0,0.0,0.0,0.0,0.0,0.0,2589224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9175090.0,0.0,0.0,0.0,0.0,0.0,0.0,43225807.0,0.0,0.0,0.0,14305.0,0.0,0.0,0.0,0.0,0.0,0.0,3614392.0,0.0,0.0
lby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53734215.0,0.0,0.0,0.0,0.0,0.0,4150950.0,43794971.0,0.0,0.0,73072206.0,0.0,0.0,0.0,2908805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45709765.0,0.0,0.0,0.0,0.0,0.0,0.0,14394113.0,0.0,63570086.0,0.0,52308670.0,0.0,0.0,0.0,0.0,0.0,449304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3588943.0,361394000.0,0.0,0.0,12550758.0,0.0,0.0,0.0,0.0,0.0,0.0,108565249.0,58466.0,0.0,3187029.0,0.0,0.0,254832108.0,0.0,0.0,0.0,282093005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21538705.0,0.0,0.0,0.0,0.0,0.0,2609951.0,0.0,0.0,8481554.0,0.0,4721000.0,3124740.0,8776461.0,0.0,12019540.0,0.0,0.0,0.0,0.0,945597392.0,0.0,0.0,93909290.0,0.0,0.0,0.0,0.0,0.0,0.0,151823390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723654.0,0.0,0.0,0.0,0.0,0.0,0.0,135489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4421254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117836801.0,282340.0,0.0,0.0,393667.0,0.0,0.0,0.0,0.0,0.0,60560.0,0.0,0.0,14411000.0,0.0,1281576.0,0.0,0.0,0.0,0.0,10293000.0,1442466.0,0.0,0.0,0.0,0.0,0.0,14391851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380964.0,1446740.0,51400453.0,0.0,0.0,0.0,0.0,0.0,0.0,11669388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94904144.0,0.0,0.0,0.0,0.0,0.0,0.0,17915500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6851282.0,0.0,0.0
lca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135975.0,0.0,0.0,0.0,0.0,419578.0,1000157.0,2616713.0,0.0,0.0,907511.0,0.0,0.0,0.0,70663.0,0.0,12365.0,0.0,0.0,0.0,0.0,0.0,50853479.0,8875037.0,0.0,0.0,0.0,0.0,0.0,6495628.0,0.0,680260.0,237246.0,2389243.0,0.0,0.0,0.0,0.0,0.0,1812161.0,0.0,0.0,157497.0,4023.0,0.0,0.0,0.0,0.0,5189000.0,0.0,1230168.0,602328.0,0.0,0.0,0.0,0.0,0.0,0.0,566177.0,0.0,0.0,6007400.0,0.0,0.0,8920570.0,0.0,0.0,0.0,20824313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207269.0,2071126.0,0.0,0.0,0.0,2475695.0,0.0,0.0,0.0,0.0,0.0,22000.0,340235.0,339443.0,0.0,513299.0,0.0,0.0,0.0,50000.0,2899185.0,1907922.0,0.0,13789249.0,0.0,0.0,0.0,0.0,0.0,79098.0,666166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9472.0,0.0,0.0,6100.0,0.0,0.0,0.0,1152919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.0,0.0,0.0,114261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549238.0,536868.0,0.0,0.0,1072531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28284.0,0.0,0.0,0.0,0.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,20705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312863.0,0.0,0.0,0.0,0.0,0.0,0.0,784063.0,0.0,0.0,0.0,0.0,0.0,42613403.0,0.0,23560.0,0.0,0.0,0.0,0.0,0.0,7477.0,105324549.0,0.0,0.0,3680324.0,14572431.0,0.0,0.0,0.0,0.0,0.0,0.0,72932.0,0.0,0.0
lka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4276742.0,0.0,0.0,0.0,0.0,0.0,134255263.0,12228024.0,0.0,0.0,161931587.0,0.0,0.0,0.0,3283289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11647453.0,0.0,0.0,0.0,0.0,0.0,0.0,32012901.0,0.0,39110717.0,0.0,445451566.0,0.0,0.0,0.0,0.0,0.0,14290386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23276329.0,171594000.0,0.0,0.0,13573017.0,0.0,0.0,0.0,0.0,0.0,0.0,14221769.0,1009301.0,0.0,8615469.0,0.0,0.0,397958807.0,0.0,0.0,0.0,248464094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937312.0,0.0,0.0,0.0,0.0,0.0,391569409.0,0.0,0.0,28685.0,0.0,2542000.0,179304215.0,594165476.0,0.0,8501687.0,0.0,0.0,0.0,42253000.0,66757595.0,0.0,0.0,517996906.0,0.0,0.0,0.0,0.0,0.0,0.0,380433743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972616.0,178481.0,0.0,0.0,0.0,0.0,0.0,0.0,4138451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226761571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41140539.0,3809220.0,0.0,0.0,64709796.0,0.0,0.0,0.0,0.0,0.0,7823413.0,0.0,0.0,1520000.0,0.0,1062892.0,0.0,0.0,0.0,0.0,5368000.0,12309615.0,0.0,0.0,0.0,0.0,0.0,460529491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062022.0,807929.0,31918971.0,0.0,0.0,0.0,0.0,0.0,0.0,174052929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10096565.0,0.0,0.0,0.0,0.0,0.0,0.0,203786828.0,0.0,0.0,0.0,238206.0,0.0,0.0,0.0,0.0,0.0,0.0,26865655.0,0.0,0.0
lso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37587.0,170223.0,0.0,0.0,107321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,2493.0,0.0,83865.0,0.0,6355.0,0.0,10423544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296000.0,0.0,0.0,122045.0,0.0,0.0,0.0,0.0,0.0,0.0,1166520.0,0.0,0.0,4497.0,0.0,0.0,13343.0,0.0,0.0,0.0,473222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,12502796.0,0.0,0.0,738.0,0.0,0.0,176188.0,64703.0,0.0,33122.0,0.0,0.0,0.0,0.0,633904.0,0.0,0.0,2870056.0,0.0,0.0,0.0,0.0,0.0,0.0,11128059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470384.0,0.0,0.0,0.0,0.0,0.0,4175.0,0.0,0.0,0.0,38695.0,0.0,0.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266325.0,0.0,0.0,0.0,0.0,0.0,0.0,77773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14342.0,0.0,0.0,0.0,0.0,0.0,0.0,866381.0,0.0,0.0,0.0,0.0,0.0,36250.0,0.0,0.0,0.0,0.0,0.0,0.0,76389.0
ltu,0.0,15725.0,0.0,0.0,12084.0,265.0,0.0,314964.0,7999258.0,1696958.0,0.0,0.0,0.0,22.0,2198779.0,34671194.0,1390962.0,2351.0,99100479.0,0.0,54.0,170644.0,10858843.0,0.0,4463.0,100524.0,90570053.0,87.0,0.0,46003.0,14582141.0,0.0,0.0,0.0,0.0,0.0,0.0,14258305.0,0.0,46909215.0,960178.0,76329578.0,2215147.0,73400.0,0.0,0.0,0.0,1213573.0,115.0,2542.0,2172913.0,69803.0,0.0,0.0,97073.0,74007681.0,744124646.0,0.0,0.0,154224323.0,37706.0,0.0,9213014.0,388361.0,0.0,0.0,56996309.0,75029530.0,30428.0,130592719.0,158.0,0.0,209264318.0,1017092.0,0.0,6258.0,225154088.0,1403604.0,23063.0,0.0,29.0,0.0,0.0,0.0,6517037.0,0.0,85271.0,1714702.0,2603.0,0.0,3272084.0,0.0,6751.0,4053424.0,364.0,46176180.0,5118801.0,17037671.0,0.0,16010713.0,2663299.0,0.0,3135836.0,5575310.0,178124502.0,26963.0,153767.0,91093062.0,20440948.0,166128.0,49219.0,103162.0,0.0,0.0,34147182.0,13752.0,4169.0,11666.0,0.0,41987.0,0.0,3229201.0,0.0,0.0,7795145.0,82546371.0,162441.0,6679687.0,3846687.0,15243.0,0.0,1666898.0,0.0,121313.0,281995.0,313654.0,92746.0,0.0,0.0,357096.0,2498799.0,0.0,30408.0,272381.0,9829368.0,0.0,34404.0,0.0,5722.0,0.0,22028.0,1017.0,0.0,114487915.0,39414006.0,3672.0,0.0,1060046.0,486568.0,2682862.0,311825.0,0.0,1617982.0,1720541.0,0.0,0.0,247613249.0,592541.0,9244585.0,11345.0,0.0,0.0,4176.0,1751613.0,1384700806.0,0.0,169731.0,759771.0,7287.0,2399.0,4942514.0,0.0,0.0,0.0,0.0,1725.0,0.0,0.0,0.0,0.0,124.0,14610693.0,19259172.0,168773934.0,25435.0,0.0,115262.0,0.0,0.0,0.0,6760266.0,555829.0,0.0,1711453.0,0.0,0.0,0.0,185722.0,30617153.0,0.0,2412.0,61444.0,74736859.0,0.0,1567599.0,117145944.0,16633343.0,0.0,0.0,2255704.0,0.0,4282504.0,0.0,0.0,0.0,0.0,2515121.0,52662.0,938124.0
lux,0.0,7798.0,0.0,0.0,9140.0,1222.0,0.0,1004637.0,9327367.0,0.0,0.0,0.0,0.0,233.0,629066.0,89802844.0,874133.0,0.0,3412235229.0,0.0,137.0,252791.0,110824.0,29236.0,15259.0,48674.0,4150690.0,0.0,9852039.0,0.0,80548727.0,4401.0,0.0,0.0,0.0,0.0,0.0,36059885.0,0.0,244201444.0,98846.0,54347144.0,2586912.0,182493.0,203.0,0.0,0.0,70672.0,0.0,0.0,0.0,8551.0,0.0,0.0,48477.0,46791325.0,2247764817.0,0.0,220.0,50597989.0,3910.0,58.0,176956.0,62948.0,0.0,0.0,96663099.0,98510.0,0.0,14741036.0,0.0,0.0,1225498692.0,0.0,0.0,0.0,303624409.0,53.0,30863.0,0.0,700.0,23543.0,0.0,0.0,6550781.0,0.0,59603.0,16846.0,0.0,0.0,31999734.0,0.0,0.0,1910406.0,0.0,16467887.0,20513374.0,8995021.0,0.0,36500456.0,10258829.0,0.0,840399.0,5172767.0,244585811.0,109.0,47488.0,109263484.0,333831.0,2348.0,4011.0,823.0,0.0,44.0,9253630.0,55541.0,14699.0,83195.0,0.0,24753.0,0.0,238464.0,0.0,282965.0,0.0,1258429.0,0.0,989525.0,117781.0,18964.0,0.0,5923055.0,0.0,2929.0,0.0,18745.0,72.0,19477.0,0.0,0.0,0.0,391.0,11098.0,129905.0,14356398.0,0.0,0.0,6574.0,3111.0,0.0,138867.0,102097.0,0.0,459754470.0,28340693.0,131890.0,0.0,631081.0,6206.0,209021.0,3389.0,0.0,94561.0,723989.0,0.0,0.0,21521138.0,103465.0,19386446.0,8768.0,0.0,0.0,49233.0,455856.0,27401201.0,13384.0,189454.0,115634.0,0.0,13503.0,21996349.0,0.0,0.0,0.0,10258.0,0.0,200080.0,0.0,18733.0,0.0,0.0,20625739.0,4142832.0,33128332.0,0.0,396.0,60.0,0.0,0.0,0.0,11199166.0,0.0,0.0,0.0,0.0,0.0,0.0,5062355.0,6389142.0,0.0,440.0,0.0,264411.0,0.0,0.0,632220780.0,1278.0,0.0,0.0,0.0,0.0,56789.0,0.0,0.0,0.0,0.0,2760751.0,0.0,196.0
