,afg,ago,alb,are,arg,aus,aut,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,blz,bmu,bol,bra,brb,caf,can,che,chl,chn,civ,cmr,cod,cog,col,cri,csk,cub,cyp,ddr,dji,dnk,dom,dza,ecu,egy,esp,eth,fdr,fin,fio,fji,flk,fra,gab,gbr,gha,gib,gin,glp,gmb,gnb,gnq,grc,grl,gtm,guf,guy,hkg,hnd,hti,hun,idn,ind,irl,irn,irq,isl,isr,ita,jam,jor,jpn,ken,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lka,mac,mar,mdg,mex,mli,mlt,mmr,mng,moz,mrt,mus,mwi,mys,naa,ncl,ner,nga,nic,nld,nor,npl,nzl,omn,pak,pan,per,phl,png,pol,prk,prt,pry,qat,rou,rwa,sau,sdn,sen,sgp,shn,sle,slv,som,spm,sun,sur,swe,syc,syr,tcd,tgo,tha,tto,tun,tur,twn,tza,uga,ury,usa,ven,vnm,wsm,yar,ymd,yug,zaf,zmb,zwe
irl,370000.0,0.0,16000.0,10000.0,5169000.0,9813000.0,35618000.0,0.0,222109000.0,269000.0,0.0,1143000.0,627000.0,57000.0,19752000.0,5000.0,301000.0,16000.0,36880000.0,16087000.0,19000.0,167923000.0,69496000.0,461000.0,13766000.0,15269000.0,336000.0,4737000.0,134000.0,10340000.0,638000.0,15761000.0,2999000.0,9322000.0,8416000.0,19000.0,81042000.0,75000.0,5530000.0,11149000.0,1952000.0,94393000.0,74000.0,769288000.0,110579000.0,0.0,101000.0,0.0,581802000.0,3000.0,5658317000.0,17867000.0,47000.0,2000.0,0.0,109000.0,0.0,0.0,10285000.0,14000.0,137000.0,0.0,56000.0,40474000.0,195000.0,9000.0,5288000.0,3815000.0,37335000.0,0.0,82091000.0,59266000.0,302000.0,31463000.0,268560000.0,455000.0,8000.0,281972000.0,12346000.0,0.0,257000.0,3204000.0,34925000.0,68419000.0,1000.0,58000.0,181000.0,638000.0,5525000.0,863000.0,6379000.0,75000.0,3230000.0,68000.0,1248000.0,34000.0,0.0,1252000.0,922000.0,7128000.0,3166000.0,23720000.0,2000.0,9000.0,0.0,18457000.0,100000.0,315005000.0,46711000.0,13000.0,18291000.0,63000.0,4845000.0,389000.0,924000.0,9717000.0,869000.0,61512000.0,192000.0,33498000.0,509000.0,84000.0,3879000.0,6000.0,248971000.0,72000.0,7645000.0,13448000.0,0.0,190000.0,107000.0,29000.0,0.0,48393000.0,1000.0,178471000.0,120000.0,13000.0,156000.0,635000.0,13843000.0,22085000.0,5333000.0,6347000.0,19501000.0,4699000.0,41000.0,230000.0,973725000.0,676000.0,3000.0,0.0,8000.0,0.0,4268000.0,24855000.0,3000.0,3071000.0
irn,0.0,0.0,0.0,0.0,86300000.0,278072000.0,215466000.0,0.0,270047000.0,0.0,0.0,0.0,0.0,6800000.0,0.0,0.0,0.0,0.0,238988000.0,0.0,0.0,35836000.0,266066000.0,0.0,0.0,0.0,0.0,0.0,0.0,497000.0,0.0,0.0,0.0,140000.0,0.0,0.0,103844000.0,0.0,0.0,0.0,19000.0,332781000.0,0.0,1473982000.0,124709000.0,0.0,0.0,0.0,719058000.0,0.0,909013000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100943000.0,0.0,0.0,0.0,0.0,92586000.0,0.0,0.0,0.0,759000.0,0.0,25722000.0,0.0,0.0,0.0,189000.0,571186000.0,0.0,138000.0,1529544000.0,3206000.0,0.0,0.0,0.0,0.0,273341000.0,0.0,0.0,0.0,0.0,33140000.0,576000.0,9406000.0,0.0,0.0,0.0,585000.0,0.0,0.0,0.0,0.0,0.0,0.0,22527000.0,0.0,0.0,0.0,0.0,0.0,317006000.0,21920000.0,31000.0,177081000.0,5023000.0,199054000.0,0.0,18458000.0,4811000.0,0.0,61431000.0,0.0,652000.0,0.0,0.0,0.0,0.0,4672000.0,292000.0,0.0,93911000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188036000.0,0.0,0.0,0.0,0.0,103351000.0,1000.0,7736000.0,84820000.0,0.0,669000.0,0.0,37545000.0,21808000.0,0.0,0.0,0.0,0.0,0.0,88675000.0,0.0,0.0,0.0
irq,0.0,0.0,0.0,0.0,11517000.0,195660000.0,173490000.0,0.0,340535000.0,0.0,0.0,0.0,0.0,20647000.0,0.0,0.0,0.0,0.0,288899000.0,0.0,0.0,128279000.0,211992000.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,0.0,0.0,151683000.0,10340000.0,0.0,0.0,116888000.0,0.0,154000.0,0.0,74000.0,194518000.0,0.0,1702843000.0,156148000.0,0.0,0.0,0.0,1080005000.0,0.0,744981000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67368000.0,0.0,0.0,0.0,0.0,12823000.0,0.0,0.0,87000.0,37099000.0,0.0,11742000.0,0.0,0.0,262000.0,0.0,946770000.0,0.0,94787000.0,2169483000.0,3075000.0,0.0,0.0,0.0,34550000.0,419013000.0,0.0,0.0,0.0,0.0,36980000.0,0.0,368000.0,0.0,0.0,0.0,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,51052000.0,0.0,0.0,0.0,0.0,0.0,233326000.0,34897000.0,0.0,53861000.0,4028000.0,31682000.0,0.0,1358000.0,49122000.0,0.0,6259000.0,0.0,33936000.0,0.0,0.0,0.0,0.0,21926000.0,0.0,0.0,61603000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362350000.0,0.0,0.0,0.0,0.0,38292000.0,0.0,1426000.0,134787000.0,0.0,591000.0,0.0,0.0,716387000.0,0.0,0.0,0.0,0.0,0.0,331809000.0,0.0,0.0,0.0
isl,15000.0,0.0,0.0,0.0,40000.0,34235000.0,4846000.0,0.0,21341000.0,0.0,0.0,65000.0,160000.0,0.0,0.0,0.0,94000.0,0.0,11750000.0,0.0,0.0,14115000.0,9508000.0,44000.0,1646000.0,27000.0,0.0,0.0,0.0,353000.0,251000.0,5720000.0,0.0,241000.0,2449000.0,0.0,81833000.0,1000.0,1000.0,27000.0,11000.0,9409000.0,0.0,99695000.0,27453000.0,0.0,4000.0,0.0,24743000.0,3000.0,94722000.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,88000.0,368000.0,0.0,0.0,0.0,5389000.0,385000.0,0.0,561000.0,129000.0,1565000.0,1818000.0,81000.0,30000.0,0.0,1065000.0,24423000.0,19000.0,0.0,40269000.0,17000.0,0.0,11000.0,0.0,5968000.0,0.0,0.0,0.0,0.0,0.0,42000.0,62000.0,745000.0,0.0,13000.0,0.0,37000.0,128000.0,0.0,0.0,2000.0,4000.0,0.0,228000.0,3000.0,0.0,0.0,9000.0,0.0,91159000.0,74978000.0,0.0,4106000.0,0.0,140000.0,897000.0,3000.0,368000.0,0.0,4834000.0,6000.0,24724000.0,0.0,0.0,93000.0,0.0,0.0,109000.0,12000.0,644000.0,0.0,0.0,5000.0,0.0,0.0,97424000.0,0.0,71441000.0,0.0,1000.0,0.0,0.0,262000.0,2000.0,985000.0,126000.0,3724000.0,0.0,0.0,44000.0,93917000.0,0.0,0.0,0.0,0.0,0.0,261000.0,1411000.0,0.0,0.0
isr,0.0,0.0,0.0,0.0,49487000.0,39896000.0,33461000.0,0.0,404607000.0,0.0,0.0,0.0,17282000.0,0.0,8000.0,0.0,400000.0,244000.0,25935000.0,7000.0,21251000.0,80340000.0,665360000.0,883000.0,286000.0,4803000.0,467000.0,1000.0,0.0,9423000.0,3727000.0,0.0,0.0,1302000.0,0.0,0.0,27750000.0,0.0,0.0,76000.0,20000.0,108688000.0,1845000.0,790652000.0,52665000.0,0.0,0.0,0.0,304516000.0,5140000.0,690284000.0,2351000.0,0.0,0.0,0.0,0.0,0.0,0.0,36931000.0,0.0,120000.0,0.0,18000.0,23657000.0,471000.0,0.0,11019000.0,0.0,13409000.0,11476000.0,468000.0,0.0,319000.0,0.0,355311000.0,0.0,0.0,120370000.0,4680000.0,0.0,0.0,0.0,7085000.0,0.0,0.0,0.0,9000.0,0.0,0.0,56000.0,0.0,0.0,11339000.0,0.0,4645000.0,43000.0,0.0,0.0,0.0,0.0,265000.0,240000.0,1000.0,0.0,31000.0,31000.0,0.0,225904000.0,19617000.0,7000.0,498000.0,0.0,0.0,30670000.0,1397000.0,3122000.0,0.0,0.0,0.0,16064000.0,1879000.0,0.0,102777000.0,0.0,0.0,0.0,8000.0,11588000.0,0.0,0.0,5000.0,0.0,0.0,45000.0,7000.0,74231000.0,0.0,0.0,0.0,81000.0,4644000.0,1000.0,0.0,7874000.0,15154000.0,1364000.0,0.0,4139000.0,1551114000.0,344000.0,0.0,0.0,0.0,0.0,18624000.0,124435000.0,11000.0,0.0
ita,9327000.0,491000.0,41602000.0,622760000.0,496347000.0,574748000.0,1880005000.0,4700000.0,3536667000.0,11105000.0,4997000.0,43346000.0,253417000.0,26639000.0,106457000.0,1535000.0,2656000.0,5116000.0,975341000.0,326000.0,8758000.0,1012335000.0,2137550000.0,291661000.0,436588000.0,453979000.0,124146000.0,151770000.0,254846000.0,183880000.0,52052000.0,260830000.0,47416000.0,50951000.0,185630000.0,1995000.0,893564000.0,9734000.0,709000000.0,36817000.0,1573635000.0,1583266000.0,46470000.0,16477295000.0,373985000.0,8054000.0,226000.0,78000.0,13812269000.0,128086000.0,4394157000.0,17627000.0,2153000.0,23600000.0,3404000.0,3432000.0,868000.0,1302000.0,485367000.0,1526000.0,100893000.0,1000.0,7669000.0,287079000.0,16677000.0,25914000.0,378104000.0,378609000.0,263345000.0,262786000.0,339759000.0,2863860000.0,49483000.0,307213000.0,0.0,674000.0,10554000.0,1299245000.0,73806000.0,172000.0,2860000.0,505000.0,277846000.0,582656000.0,180000.0,12442000.0,113617000.0,3473787000.0,26653000.0,43702000.0,160872000.0,13531000.0,284592000.0,2003000.0,34360000.0,5790000.0,2244000.0,8759000.0,51286000.0,8968000.0,187000.0,284955000.0,145655000.0,17908000.0,1930000.0,958739000.0,19753000.0,4134602000.0,281013000.0,1791000.0,121729000.0,252000.0,94540000.0,55417000.0,168870000.0,88029000.0,1525000.0,574108000.0,14808000.0,298129000.0,69200000.0,250047000.0,599759000.0,5143000.0,6417224000.0,100905000.0,12556000.0,144048000.0,98000.0,54000.0,21701000.0,22134000.0,1537000.0,2987142000.0,21997000.0,1230217000.0,239000.0,983288000.0,1133000.0,13332000.0,150258000.0,122514000.0,617697000.0,281761000.0,346103000.0,39509000.0,16405000.0,64171000.0,6904583000.0,950053000.0,1281000.0,22000.0,5778000.0,85753000.0,891319000.0,657450000.0,176927000.0,18538000.0
jam,0.0,3000.0,0.0,0.0,3253000.0,3776000.0,88000.0,0.0,7128000.0,0.0,0.0,6000.0,9000.0,0.0,4000.0,1379000.0,3000.0,0.0,1450000.0,6516000.0,0.0,70145000.0,2889000.0,7000.0,1546000.0,0.0,157000.0,46000.0,0.0,1024000.0,510000.0,4000.0,905000.0,113000.0,720000.0,0.0,1213000.0,855000.0,0.0,628000.0,0.0,653000.0,0.0,17237000.0,2350000.0,0.0,0.0,0.0,8152000.0,0.0,78772000.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,207000.0,0.0,638000.0,0.0,24424000.0,4034000.0,1257000.0,204000.0,663000.0,787000.0,267000.0,823000.0,8000.0,0.0,0.0,193000.0,1859000.0,80000.0,8000.0,23863000.0,82000.0,0.0,0.0,9711000.0,1616000.0,0.0,0.0,0.0,0.0,0.0,152000.0,4000.0,3000.0,3571000.0,5559000.0,0.0,89000.0,0.0,0.0,0.0,0.0,0.0,2000.0,297000.0,169794000.0,0.0,0.0,0.0,126000.0,18347000.0,3949000.0,0.0,4870000.0,0.0,152000.0,421000.0,158000.0,118000.0,0.0,372000.0,0.0,249000.0,0.0,0.0,5000.0,0.0,0.0,9000.0,0.0,273000.0,0.0,0.0,6000.0,0.0,0.0,394000.0,108000.0,1375000.0,90000.0,0.0,0.0,0.0,80000.0,43366000.0,0.0,21000.0,75164000.0,10000.0,0.0,0.0,371479000.0,263449000.0,0.0,0.0,0.0,1000.0,914000.0,0.0,0.0,0.0
jor,0.0,5882000.0,154000.0,606000.0,852000.0,6140000.0,21060000.0,0.0,47645000.0,10000.0,0.0,0.0,22171000.0,49000.0,0.0,24000.0,0.0,1246000.0,15796000.0,0.0,0.0,7267000.0,18180000.0,732000.0,33480000.0,201000.0,0.0,0.0,0.0,350000.0,268000.0,13950000.0,126000.0,9441000.0,2920000.0,0.0,14516000.0,0.0,7000.0,45000.0,16125000.0,51302000.0,56000.0,237974000.0,4118000.0,0.0,0.0,0.0,172866000.0,0.0,186216000.0,0.0,131000.0,61000.0,0.0,0.0,0.0,0.0,50916000.0,0.0,1166000.0,3000.0,0.0,13969000.0,0.0,126000.0,8435000.0,72000.0,6501000.0,7739000.0,1707000.0,7964000.0,481000.0,0.0,152105000.0,0.0,0.0,171730000.0,4358000.0,0.0,0.0,17000.0,30841000.0,23279000.0,44000.0,73930000.0,2000.0,588000.0,8386000.0,18000.0,1386000.0,0.0,34000.0,16000.0,122000.0,93000.0,1000.0,25479000.0,0.0,0.0,0.0,2775000.0,0.0,0.0,0.0,2000.0,0.0,49451000.0,1733000.0,0.0,7252000.0,15000.0,1016000.0,71000.0,537000.0,167000.0,183000.0,7728000.0,199000.0,1890000.0,113000.0,15000.0,46298000.0,0.0,407760000.0,2812000.0,56000.0,6468000.0,0.0,0.0,0.0,0.0,0.0,18264000.0,0.0,15960000.0,0.0,40120000.0,86000.0,0.0,1677000.0,0.0,3080000.0,30241000.0,42288000.0,134000.0,39000.0,0.0,205951000.0,0.0,912000.0,0.0,60000.0,0.0,13273000.0,2713000.0,0.0,38000.0
jpn,1412000.0,102781000.0,25000.0,8190408000.0,287198000.0,6976487000.0,170234000.0,4505000.0,374695000.0,4354000.0,16837000.0,27973000.0,22070000.0,476916000.0,17822000.0,354000.0,115000.0,29393000.0,1560862000.0,181000.0,9754000.0,4722206000.0,751722000.0,643410000.0,4323366000.0,45916000.0,43833000.0,134314000.0,14018000.0,173731000.0,13906000.0,49381000.0,187412000.0,6025000.0,39689000.0,0.0,320760000.0,20894000.0,451466000.0,255030000.0,141772000.0,389418000.0,28812000.0,2495754000.0,119523000.0,74000.0,42823000.0,524000.0,1296130000.0,19776000.0,1725383000.0,123413000.0,1000.0,46000.0,37000.0,31000.0,16000.0,0.0,35599000.0,296000.0,70517000.0,6456000.0,20412000.0,568341000.0,34769000.0,681000.0,17452000.0,13169700000.0,1014332000.0,78047000.0,4100950000.0,4339063000.0,18475000.0,227014000.0,938463000.0,6639000.0,21751000.0,0.0,16555000.0,568000.0,29318000.0,120000.0,2994844000.0,3457572000.0,5884000.0,437000.0,338390000.0,357897000.0,54923000.0,27537000.0,85072000.0,57638000.0,934212000.0,9264000.0,1245000.0,76200000.0,1247000.0,18915000.0,28926000.0,88000.0,4356000.0,3470856000.0,21318000.0,139802000.0,157000.0,120172000.0,15640000.0,379501000.0,185752000.0,8498000.0,828352000.0,1732764000.0,211570000.0,61389000.0,475167000.0,1951424000.0,405210000.0,61570000.0,179089000.0,54435000.0,34102000.0,1803081000.0,65578000.0,2041000.0,19538142000.0,56270000.0,15364000.0,1492512000.0,0.0,977000.0,36379000.0,0.0,309000.0,1812376000.0,28779000.0,462603000.0,227000.0,2759000.0,7494000.0,881000.0,1119489000.0,17221000.0,997000.0,39426000.0,2293366000.0,23250000.0,36633000.0,10617000.0,24447548000.0,691033000.0,48628000.0,701000.0,970000.0,17542000.0,40948000.0,1812965000.0,297158000.0,30904000.0
ken,0.0,0.0,0.0,67022000.0,75000.0,20011000.0,16775000.0,309000.0,42860000.0,0.0,1000.0,3612000.0,84000.0,14925000.0,0.0,0.0,0.0,0.0,2456000.0,0.0,0.0,13818000.0,33081000.0,0.0,19423000.0,982000.0,3000.0,423000.0,0.0,18000.0,2000.0,6406000.0,0.0,156000.0,801000.0,12000.0,12168000.0,0.0,0.0,0.0,348000.0,9573000.0,6824000.0,209721000.0,2781000.0,18000.0,0.0,0.0,88283000.0,0.0,438460000.0,16000.0,0.0,0.0,0.0,6000.0,0.0,3000.0,2677000.0,0.0,0.0,0.0,0.0,13502000.0,0.0,0.0,1065000.0,12280000.0,35123000.0,1828000.0,55573000.0,44000.0,3000.0,19085000.0,101759000.0,24000.0,1000.0,238757000.0,0.0,0.0,0.0,0.0,7226000.0,78767000.0,0.0,13000.0,11000.0,0.0,1273000.0,5000.0,1000.0,9000.0,6000.0,14000.0,2000.0,0.0,0.0,51085000.0,0.0,368000.0,1494000.0,16868000.0,0.0,0.0,0.0,14000.0,0.0,61787000.0,3780000.0,0.0,3016000.0,2000.0,856000.0,0.0,85000.0,165000.0,0.0,2468000.0,126000.0,458000.0,0.0,118784000.0,2956000.0,7084000.0,454078000.0,20000.0,7000.0,16855000.0,0.0,1000.0,0.0,119000.0,0.0,2371000.0,0.0,36198000.0,28000.0,0.0,0.0,2000.0,2398000.0,106000.0,28000.0,271000.0,41514000.0,835000.0,3260000.0,0.0,164640000.0,0.0,0.0,0.0,1569000.0,5907000.0,1684000.0,2092000.0,4101000.0,0.0
khm,0.0,0.0,0.0,0.0,0.0,6932000.0,0.0,0.0,196000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,79000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,14000.0,0.0,3976000.0,3000.0,0.0,0.0,0.0,1937000.0,0.0,1919000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106000.0,0.0,0.0,0.0,0.0,177000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246000.0,0.0,0.0,25456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,286000.0,1490000.0,0.0,10000.0,0.0,2000.0,0.0,0.0,2949000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35808000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,10291000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25822000.0,0.0,0.0,0.0,0.0,0.0,92000.0,0.0,0.0,0.0
kir,0.0,0.0,0.0,0.0,0.0,50562000.0,7000.0,0.0,499000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,0.0,0.0,141000.0,0.0,0.0,0.0,0.0,41000.0,0.0,524000.0,780000.0,0.0,2161000.0,0.0,4260000.0,0.0,7190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450000.0,49000.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,1215000.0,0.0,0.0,21202000.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071000.0,0.0,0.0,0.0,266000.0,6000.0,0.0,10277000.0,0.0,0.0,0.0,0.0,57000.0,0.0,0.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572000.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0
kna,0.0,0.0,0.0,0.0,237000.0,344000.0,25000.0,0.0,704000.0,0.0,0.0,0.0,3000.0,2000.0,1000.0,116000.0,0.0,0.0,885000.0,5888000.0,0.0,8004000.0,109000.0,3000.0,0.0,0.0,0.0,0.0,2000.0,981000.0,296000.0,176000.0,1177000.0,0.0,71000.0,0.0,1203000.0,2389000.0,0.0,3000.0,3000.0,211000.0,0.0,1653000.0,106000.0,108000.0,0.0,0.0,936000.0,0.0,28309000.0,0.0,0.0,0.0,655000.0,0.0,0.0,0.0,10000.0,0.0,23000.0,0.0,3788000.0,2136000.0,1304000.0,51000.0,60000.0,17000.0,141000.0,196000.0,0.0,0.0,0.0,29000.0,1185000.0,3404000.0,0.0,9662000.0,0.0,0.0,0.0,3611000.0,173000.0,0.0,0.0,0.0,0.0,0.0,62000.0,0.0,7000.0,0.0,226000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,630000.0,0.0,0.0,0.0,50000.0,3600000.0,1092000.0,0.0,723000.0,0.0,6000.0,328000.0,64000.0,144000.0,0.0,147000.0,3000.0,87000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,1229000.0,0.0,0.0,5000.0,0.0,0.0,262000.0,180000.0,504000.0,6000.0,0.0,0.0,0.0,271000.0,25158000.0,0.0,0.0,3968000.0,18000.0,45000.0,18000.0,49483000.0,4891000.0,0.0,0.0,0.0,0.0,97000.0,14000.0,0.0,0.0
kor,0.0,349000.0,0.0,1086000.0,12862000.0,679987000.0,18035000.0,0.0,173581000.0,0.0,0.0,710000.0,24000.0,12984000.0,678000.0,0.0,0.0,1000.0,44366000.0,537000.0,0.0,378296000.0,139028000.0,87521000.0,0.0,2243000.0,410000.0,172000.0,0.0,5014000.0,286000.0,1980000.0,0.0,53000.0,296000.0,0.0,23190000.0,0.0,0.0,23400000.0,14813000.0,28467000.0,3275000.0,634716000.0,10995000.0,60000.0,10148000.0,0.0,192551000.0,0.0,302849000.0,5626000.0,0.0,462000.0,1000.0,0.0,0.0,0.0,46266000.0,55000.0,2592000.0,0.0,0.0,97630000.0,0.0,0.0,619000.0,484485000.0,53627000.0,3699000.0,0.0,1000.0,777000.0,9012000.0,118734000.0,2000.0,63000.0,5834120000.0,17478000.0,0.0,613000.0,0.0,0.0,1752783000.0,0.0,0.0,49599000.0,2000.0,164000.0,5000.0,655000.0,122000.0,64231000.0,0.0,0.0,3414000.0,0.0,0.0,0.0,4000.0,25000.0,471465000.0,0.0,237000.0,5000.0,0.0,0.0,86764000.0,32471000.0,275000.0,75687000.0,1000.0,18908000.0,44207000.0,53548000.0,271484000.0,14158000.0,2285000.0,0.0,1464000.0,4098000.0,3000.0,568000.0,0.0,3276618000.0,2047000.0,278000.0,159137000.0,0.0,0.0,78000.0,0.0,0.0,9649000.0,1000.0,48561000.0,0.0,0.0,0.0,0.0,91064000.0,2000.0,59000.0,14845000.0,312463000.0,5291000.0,6043000.0,209000.0,4875450000.0,25101000.0,4864000.0,0.0,3431000.0,0.0,4804000.0,5853000.0,0.0,0.0
kwt,109000.0,92000.0,0.0,13319000.0,4599000.0,158028000.0,19493000.0,0.0,67583000.0,0.0,2307000.0,348000.0,9822000.0,20220000.0,0.0,0.0,0.0,5000.0,34917000.0,0.0,0.0,72290000.0,64821000.0,4674000.0,146882000.0,225000.0,0.0,0.0,0.0,311000.0,13000.0,18491000.0,163000.0,17496000.0,9276000.0,37000.0,88357000.0,0.0,3000.0,2012000.0,13128000.0,106905000.0,2000.0,562579000.0,22721000.0,0.0,0.0,0.0,253840000.0,0.0,564949000.0,35000.0,54000.0,0.0,0.0,0.0,0.0,0.0,33560000.0,0.0,15077000.0,0.0,57000.0,75730000.0,2000.0,0.0,23756000.0,453000.0,153008000.0,11126000.0,20375000.0,6783000.0,47000.0,0.0,367063000.0,14000.0,42347000.0,1376110000.0,856000.0,0.0,0.0,0.0,271985000.0,0.0,0.0,76005000.0,1819000.0,5000.0,18953000.0,469000.0,2316000.0,164000.0,1726000.0,0.0,1389000.0,5319000.0,0.0,2955000.0,0.0,0.0,2000.0,14599000.0,0.0,0.0,0.0,10000.0,0.0,100155000.0,9490000.0,10000.0,8451000.0,6976000.0,55937000.0,149000.0,3000.0,14052000.0,0.0,23226000.0,796000.0,1981000.0,145000.0,21865000.0,19613000.0,0.0,24204000.0,2363000.0,0.0,61521000.0,0.0,0.0,69000.0,7000.0,0.0,15222000.0,0.0,85112000.0,1000.0,10317000.0,0.0,0.0,31105000.0,0.0,1079000.0,44494000.0,223069000.0,901000.0,0.0,4282000.0,949841000.0,1000.0,0.0,0.0,1038000.0,14000.0,27702000.0,5046000.0,0.0,0.0
lao,0.0,0.0,0.0,0.0,0.0,711000.0,9000.0,0.0,191000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,0.0,0.0,212000.0,0.0,0.0,0.0,0.0,55000.0,0.0,1658000.0,64000.0,0.0,0.0,0.0,7843000.0,0.0,1657000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,2000.0,6221000.0,0.0,0.0,12466000.0,0.0,0.0,0.0,0.0,693000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655000.0,30000.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0,0.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,18515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517000.0,0.0,0.0,0.0,0.0,41537000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lbn,0.0,0.0,0.0,0.0,10142000.0,1085000.0,37563000.0,0.0,109592000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40309000.0,0.0,0.0,34456000.0,142475000.0,0.0,0.0,0.0,397000.0,0.0,0.0,670000.0,528000.0,0.0,0.0,52867000.0,0.0,0.0,16822000.0,0.0,141000.0,0.0,18013000.0,76675000.0,299000.0,243382000.0,17878000.0,0.0,0.0,0.0,347378000.0,0.0,159396000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63035000.0,0.0,1764000.0,0.0,0.0,27346000.0,0.0,0.0,0.0,78000.0,0.0,6380000.0,0.0,0.0,0.0,0.0,469894000.0,13000.0,7297000.0,191620000.0,92000.0,0.0,0.0,0.0,16471000.0,18958000.0,0.0,0.0,789000.0,0.0,702000.0,509000.0,4125000.0,0.0,0.0,0.0,227000.0,0.0,0.0,0.0,0.0,0.0,0.0,1134000.0,0.0,2000.0,0.0,0.0,0.0,67631000.0,12917000.0,0.0,285000.0,129000.0,1254000.0,0.0,5000.0,2798000.0,0.0,30573000.0,0.0,8060000.0,0.0,0.0,0.0,0.0,418571000.0,9393000.0,55000.0,15910000.0,0.0,0.0,47000.0,0.0,0.0,0.0,0.0,30532000.0,0.0,0.0,0.0,0.0,3920000.0,0.0,428000.0,72940000.0,0.0,0.0,0.0,26000.0,282154000.0,0.0,0.0,0.0,7000.0,0.0,29429000.0,0.0,0.0,0.0
